timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 23:35:21.658762,6,0.0,0,0,7.75,2401,2401,7937,7937
2024-01-20 23:35:22.631632,6,0.0,0,0,8.25,1249,1825,6691,7314
2024-01-20 23:35:23.630350,6,0.0,0,0,2.75,1057,1441,6498,6906
2024-01-20 23:35:24.646892,6,0.0,0,0,7.0,1729,1585,7265,7084
2024-01-20 23:35:25.680104,6,0.0,0,0,88.62,8999,5292,14525,10805
2024-01-20 23:35:26.655740,6,0.0,0,0,99.5,9759,7525,15285,13044
2024-01-20 23:35:27.662777,7,0.0,0,0,99.75,9759,8642,15285,14163
2024-01-20 23:35:28.667374,7,0.0,0,0,99.87,9759,9200,15285,14724
2024-01-20 23:35:29.660023,7,0.0,0,0,99.5,9950,9575,15476,15100
2024-01-20 23:35:30.659117,7,0.0,382,191,93.62,9568,9571,15635,15366
2024-01-20 23:35:31.659091,7,0.0,95,143,99.25,9855,9713,15555,15460
2024-01-20 23:35:32.666179,7,0.0,0,71,99.62,9185,9449,14751,15104
2024-01-20 23:35:33.661821,7,0.0,0,35,98.87,9280,9364,14806,14953
2024-01-20 23:35:34.670607,7,0.0,0,17,99.0,9472,9418,15134,15041
2024-01-20 23:35:35.663402,8,0.0,0,8,99.75,9580,9499,15149,15094
2024-01-20 23:35:36.639375,8,0.0,0,4,33.5,2593,6046,8131,11612
2024-01-20 23:35:37.640178,8,0.0,0,2,3.0,1153,3599,6595,9102
2024-01-20 23:35:38.642449,8,0.0,0,1,2.87,1057,2328,6498,7798
2024-01-20 23:35:39.640280,8,0.0,0,0,2.62,1057,1692,6498,7147
2024-01-20 23:35:40.642472,8,0.0,0,0,2.62,1057,1374,6498,6822
2024-01-20 23:35:41.642628,8,0.0,0,0,3.0,1057,1215,6498,6659
2024-01-20 23:35:42.642653,8,0.0,0,0,2.87,1057,1136,6498,6578
2024-01-20 23:35:43.642522,8,0.0,0,0,2.62,1057,1096,6498,6537
2024-01-20 23:35:44.644704,8,0.0,0,0,2.87,1057,1076,6498,6517
2024-01-20 23:35:45.645073,8,0.0,0,0,2.62,1057,1066,6498,6506
2024-01-20 23:35:46.644784,8,0.0,0,0,3.0,1057,1061,6498,6502
2024-01-20 23:35:47.654696,8,0.0,0,0,3.25,1345,1203,6787,6644
2024-01-20 23:35:48.653409,8,0.0,384,192,13.87,2113,1657,8192,7417
2024-01-20 23:35:49.655633,8,0.4,480,336,15.5,2305,1981,8520,7967
2024-01-20 23:35:50.656622,9,7.3,384,360,15.25,2209,2095,8328,8147
2024-01-20 23:35:51.658650,9,0.0,384,372,14.37,2305,2200,8424,8285
2024-01-20 23:35:52.659782,10,14.8,384,378,15.0,2209,2204,8328,8305
2024-01-20 23:35:53.662030,10,8.19,384,381,14.5,2209,2206,8328,8315
2024-01-20 23:35:54.663613,11,0.0,384,382,14.37,2401,2303,8520,8416
2024-01-20 23:35:55.664834,11,13.5,384,383,15.12,2305,2304,8424,8419
2024-01-20 23:35:56.669418,12,0.0,480,430,14.87,2400,2352,8615,8515
2024-01-20 23:35:57.675597,12,0.0,4601,2516,14.5,2396,2374,13422,10968
2024-01-20 23:35:58.671454,12,95.9,4793,3654,14.25,2300,2337,13518,12242
2024-01-20 23:35:59.672085,12,10.9,4889,4271,14.5,2205,2271,13519,12879
2024-01-20 23:36:00.672144,12,0.0,5177,4724,14.25,2203,2237,13844,13362
2024-01-20 23:36:01.672173,12,45.7,4793,4758,14.37,2299,2268,13557,13459
2024-01-20 23:36:02.671853,12,87.0,4601,4679,14.5,2300,2284,13361,13408
2024-01-20 23:36:03.671860,12,0.0,4889,4784,14.87,2203,2243,13557,13481
2024-01-20 23:36:04.674407,12,33.29,5177,4980,13.87,2203,2223,13884,13681
2024-01-20 23:36:05.672369,12,86.5,4985,4982,14.5,2299,2261,13747,13713
2024-01-20 23:36:06.673988,12,13.5,4793,4887,14.37,2203,2232,13461,13586
2024-01-20 23:36:07.674063,12,7.8,4793,4840,14.5,2300,2266,13558,13571
2024-01-20 23:36:08.675656,12,0.0,4985,4912,13.87,2205,2235,13655,13611
2024-01-20 23:36:09.676427,12,81.3,5177,5044,14.25,2203,2219,13838,13724
2024-01-20 23:36:10.688845,12,99.1,4985,5014,14.37,2300,2259,13750,13735
2024-01-20 23:36:11.675623,12,0.0,4889,4951,14.62,2299,2279,13653,13691
2024-01-20 23:36:12.673417,12,0.0,2208,3579,14.12,2016,2147,10230,11959
2024-01-20 23:36:13.673613,12,0.0,1057,2318,3.0,1152,1648,7984,9970
