time,server_round,loss,accuracy
2024-01-20 23:36:19,1,2.328517811638968,0.1056422569027611
2024-01-20 23:36:42,2,2.317960466657366,0.1056422569027611
2024-01-20 23:37:05,3,1.5969086374555315,0.4597839135654262
2024-01-20 23:37:29,4,1.439427307673863,0.5078031212484994
2024-01-20 23:37:52,5,1.3738901444843836,0.539015606242497
2024-01-20 23:38:15,6,1.329983881541661,0.5462184873949579
2024-01-20 23:38:39,7,1.2714591707502092,0.5762304921968787
2024-01-20 23:39:01,8,1.249022194317409,0.595438175270108
2024-01-20 23:39:25,9,1.278608271053859,0.6086434573829532
2024-01-20 23:39:48,10,1.2308843646730696,0.617046818727491
2024-01-20 23:40:11,11,1.24183988571167,0.6146458583433373
2024-01-20 23:40:33,12,1.2536088398524694,0.6182472989195679
2024-01-20 23:40:56,13,1.249013066291809,0.6218487394957983
2024-01-20 23:41:20,14,1.201592939240592,0.6230492196878752
2024-01-20 23:41:42,15,1.3490966047559465,0.6218487394957983
2024-01-20 23:42:05,16,1.3503174100603377,0.6326530612244898
2024-01-20 23:42:29,17,1.3350739308765955,0.6266506602641057
2024-01-20 23:42:52,18,1.330237695149013,0.6362545018007203
2024-01-20 23:43:15,19,1.349094033241272,0.6482593037214885
2024-01-20 23:43:40,20,1.3474303994859969,0.6470588235294118
2024-01-20 23:44:02,21,1.36465208871024,0.6470588235294118
2024-01-20 23:44:25,22,1.4084820747375488,0.6518607442977191
2024-01-20 23:44:49,23,1.3951893704278129,0.6614645858343338
2024-01-20 23:45:11,24,1.5945427928652083,0.5942376950780313
2024-01-20 23:45:35,25,1.4062903353146143,0.6302521008403361
2024-01-20 23:45:58,26,1.3842960936682565,0.6602641056422569
2024-01-20 23:46:22,27,1.3711083957127161,0.6554621848739496
2024-01-20 23:46:44,28,1.411923612867083,0.6506602641056423
2024-01-20 23:47:08,29,1.4390157461166382,0.6494597839135654
2024-01-20 23:47:31,30,1.5951463494982039,0.6482593037214885
