time,server_round,train_loss,train_acc,val_loss,val_acc
2024-01-20 23:36:11,1,1.6913549293906003,0.3784,2.3253914288112094,0.1056422569027611
2024-01-20 23:36:35,2,1.5560914399260182,0.4208,1.968715020588466,0.3085234093637455
2024-01-20 23:36:58,3,1.4454453395584883,0.46986666666666665,1.734897289957319,0.4309723889555822
2024-01-20 23:37:21,4,1.3320560778601696,0.5068,1.9798176969800676,0.3817527010804322
2024-01-20 23:37:45,5,1.2026313755471827,0.5690666666666667,1.8466821908950806,0.4369747899159664
2024-01-20 23:38:08,6,1.1413818405846419,0.5950666666666666,2.1754036460603987,0.39255702280912363
2024-01-20 23:38:31,7,1.0098441020917084,0.6464,2.1571852139064243,0.3817527010804322
2024-01-20 23:38:55,8,0.9534648192130913,0.6677333333333333,1.6843950067247664,0.4909963985594238
2024-01-20 23:39:18,9,0.9015051358837193,0.6850666666666667,2.2272303104400635,0.4105642256902761
2024-01-20 23:39:41,10,0.8421357203338106,0.7104,1.7521464143480574,0.4885954381752701
2024-01-20 23:40:04,11,0.79663178274187,0.7214666666666667,1.63717406136649,0.524609843937575
2024-01-20 23:40:27,12,0.765641278129513,0.7284,1.9212582962853568,0.5006002400960384
2024-01-20 23:40:50,13,0.7361406683921814,0.7392,1.9833254303250993,0.49339735894357745
2024-01-20 23:41:13,14,0.6669182908737054,0.7724,1.9075363533837455,0.46938775510204084
2024-01-20 23:41:36,15,0.6624718459986024,0.768,1.8411047458648682,0.5270108043217286
2024-01-20 23:41:59,16,0.5843080034700491,0.8001333333333334,1.9554779188973563,0.5078031212484994
2024-01-20 23:42:22,17,0.5652484323008585,0.8006666666666666,2.1561213731765747,0.4921968787515006
2024-01-20 23:42:45,18,0.5333957273071095,0.8097333333333333,2.0154558760779246,0.5078031212484994
2024-01-20 23:43:08,19,0.5136599596274101,0.8194666666666667,1.897355045591082,0.5342136854741897
2024-01-20 23:43:31,20,0.4751835500789901,0.8332,2.135415417807443,0.49819927971188477
2024-01-20 23:43:56,21,0.4561341667579392,0.8369333333333333,2.089661717414856,0.5114045618247299
2024-01-20 23:44:19,22,0.44246416930424964,0.8426666666666667,2.089864271027701,0.5078031212484994
2024-01-20 23:44:42,23,0.4309766439058013,0.8484,2.18736846106393,0.5006002400960384
2024-01-20 23:45:05,24,0.5356278848850121,0.8101333333333334,1.7300944328308105,0.5594237695078031
2024-01-20 23:45:27,25,0.38125770905260314,0.8664,2.079437255859375,0.5498199279711885
2024-01-20 23:45:51,26,0.3725926062818301,0.8666666666666667,1.9319918666567122,0.5714285714285714
2024-01-20 23:46:14,27,0.3362660928297851,0.8798666666666667,2.046673263822283,0.539015606242497
2024-01-20 23:46:37,28,0.28931243035752896,0.8994666666666666,2.209088444709778,0.5438175270108043
2024-01-20 23:47:00,29,0.29606618517536226,0.8952,1.9822154556001936,0.5582232893157263
2024-01-20 23:47:24,30,0.2952151107838598,0.8993333333333333,2.22148026738848,0.5642256902761105
