time,server_round,loss,accuracy
2024-01-20 22:41:33,1,2.3022689478737965,0.11404561824729892
2024-01-20 22:42:13,2,2.302417346409389,0.07563025210084033
2024-01-20 22:42:42,3,2.295872892652239,0.1092436974789916
2024-01-20 22:43:12,4,1.9966279097965784,0.2184873949579832
2024-01-20 22:43:45,5,1.6944832461220878,0.3565426170468187
2024-01-20 22:44:15,6,1.608229092189244,0.39255702280912363
2024-01-20 22:44:44,7,1.5241783687046595,0.44057623049219685
2024-01-20 22:45:13,8,1.464323537690299,0.46338535414165666
2024-01-20 22:45:42,9,1.4092814241136824,0.4897959183673469
2024-01-20 22:46:12,10,1.3746106284005302,0.5126050420168067
2024-01-20 22:46:42,11,1.3408575057983398,0.5102040816326531
2024-01-20 22:47:11,12,1.3629695517676217,0.5126050420168067
2024-01-20 22:47:40,13,1.3447463171822684,0.524609843937575
2024-01-20 22:48:09,14,1.3123252051217216,0.5294117647058824
2024-01-20 22:48:38,15,1.3590846572603499,0.5270108043217286
2024-01-20 22:49:08,16,1.317366259438651,0.539015606242497
2024-01-20 22:49:37,17,1.3070894650050573,0.5282112845138055
2024-01-20 22:50:06,18,1.2925060817173548,0.5378151260504201
2024-01-20 22:50:35,19,1.2893184764044625,0.5462184873949579
2024-01-20 22:51:05,20,1.3123949255262102,0.5522208883553421
