timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:40:33.340009,6,0.0,0,0,8.0,2492,2492,8066,8066
2024-01-20 22:40:34.318449,6,0.0,0,0,7.87,1344,1918,6823,7445
2024-01-20 22:40:35.318574,6,0.0,0,0,2.87,1056,1487,6537,6990
2024-01-20 22:40:36.329991,6,0.0,0,0,6.0,1822,1654,7342,7165
2024-01-20 22:40:37.347616,6,0.0,0,0,88.12,9548,5601,15152,11158
2024-01-20 22:40:38.349950,6,0.0,0,0,99.12,10408,8004,16011,13583
2024-01-20 22:40:39.338228,7,0.0,0,0,99.62,10401,9202,16004,14791
2024-01-20 22:40:40.348504,7,0.0,0,0,99.87,10401,9801,16004,15397
2024-01-20 22:40:41.357913,7,0.0,0,0,99.37,10496,10148,16097,15746
2024-01-20 22:40:42.343205,7,0.0,381,190,95.12,10217,10182,16361,16052
2024-01-20 22:40:43.342938,7,0.0,95,142,99.5,10503,10342,16281,16165
2024-01-20 22:40:44.354034,7,0.0,0,71,97.5,9835,10088,15440,15801
2024-01-20 22:40:45.353710,7,0.0,0,35,99.87,9930,10009,15535,15666
2024-01-20 22:40:46.349705,7,0.0,0,17,99.62,10026,10017,15725,15694
2024-01-20 22:40:47.347473,8,0.0,0,8,99.5,10217,10117,15821,15756
2024-01-20 22:40:48.326306,8,0.0,0,4,37.75,2972,6544,8586,12170
2024-01-20 22:40:49.326408,8,0.0,0,2,2.5,1344,3944,6827,9498
2024-01-20 22:40:50.326267,8,0.0,0,1,2.75,1152,2548,6634,8065
2024-01-20 22:40:51.327080,8,0.0,0,0,3.0,1152,1850,6634,7348
2024-01-20 22:40:52.328163,8,0.0,0,0,2.5,1056,1453,6539,6943
2024-01-20 22:40:53.327107,8,0.0,0,0,2.87,1056,1254,6539,6740
2024-01-20 22:40:54.329506,8,0.0,0,0,2.87,1056,1155,6539,6639
2024-01-20 22:40:55.338792,8,0.0,0,0,5.0,1344,1249,6825,6731
2024-01-20 22:40:56.337675,8,0.0,383,191,13.37,2206,1727,8365,7545
2024-01-20 22:40:57.341929,9,2.7,479,335,15.25,2302,2014,8595,8070
