time,server_round,loss,accuracy
2024-01-20 23:36:19,1,2.3335801533290317,0.09723889555822329
2024-01-20 23:36:42,2,2.3235946723393033,0.09723889555822329
2024-01-20 23:37:05,3,1.4982334545680456,0.4885954381752701
2024-01-20 23:37:28,4,1.2563082660947527,0.5402160864345739
2024-01-20 23:37:52,5,1.1643518720354353,0.6062424969987995
2024-01-20 23:38:16,6,1.2174119097845895,0.5870348139255702
2024-01-20 23:38:38,7,1.0847195557185583,0.6338535414165666
2024-01-20 23:39:01,8,1.0785334195409502,0.6518607442977191
2024-01-20 23:39:25,9,1.0759108236857824,0.6614645858343338
2024-01-20 23:39:48,10,1.0438753451619829,0.6722689075630253
2024-01-20 23:40:11,11,1.0167279413768224,0.6842737094837935
2024-01-20 23:40:34,12,1.0889599919319153,0.6662665066026411
2024-01-20 23:40:57,13,1.0076292072023665,0.680672268907563
2024-01-20 23:41:19,14,0.9935530253819057,0.6698679471788715
2024-01-20 23:41:43,15,1.0548881718090601,0.6746698679471789
2024-01-20 23:42:05,16,1.1234351311411177,0.6830732292917167
2024-01-20 23:42:29,17,1.0608849780900138,0.6902761104441777
2024-01-20 23:42:52,18,1.0101974521364485,0.7034813925570228
2024-01-20 23:43:15,19,1.0832350850105286,0.7082833133253301
2024-01-20 23:43:40,20,1.0616999779428755,0.7190876350540216
2024-01-20 23:44:03,21,1.0421665055411202,0.7118847539015606
2024-01-20 23:44:26,22,1.0999699831008911,0.6998799519807923
2024-01-20 23:44:48,23,1.1393469486917769,0.7046818727490997
2024-01-20 23:45:11,24,1.3402904272079468,0.6410564225690276
2024-01-20 23:45:34,25,1.170490094593593,0.6818727490996399
2024-01-20 23:45:58,26,1.1470725621495927,0.723889555822329
2024-01-20 23:46:21,27,1.1843634247779846,0.7142857142857143
2024-01-20 23:46:44,28,1.2243006995746069,0.7022809123649459
2024-01-20 23:47:07,29,1.1659570932388306,0.7250900360144058
2024-01-20 23:47:31,30,1.1973996332713537,0.709483793517407
