timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:40:33.352105,6,0.0,0,0,8.37,2494,2494,8098,8098
2024-01-20 22:40:34.326207,6,0.0,0,0,8.0,1344,1919,6855,7477
2024-01-20 22:40:35.325087,6,0.0,0,0,2.5,1056,1487,6529,7002
2024-01-20 22:40:36.338185,6,0.0,0,0,6.75,1822,1654,7333,7167
2024-01-20 22:40:37.365439,6,0.0,0,0,88.12,8886,5270,14481,10824
2024-01-20 22:40:38.359726,6,0.0,0,0,99.5,9555,7412,15150,12985
2024-01-20 22:40:39.363250,7,0.0,0,0,99.5,9650,8531,15244,14113
2024-01-20 22:40:40.365150,7,0.0,0,0,99.5,9555,9043,15150,14632
2024-01-20 22:40:41.358360,7,0.0,0,0,99.62,9650,9346,15244,14937
2024-01-20 22:40:42.357453,7,0.0,382,191,95.5,9459,9402,15594,15265
2024-01-20 22:40:43.360485,7,0.0,95,143,99.62,9746,9574,15516,15390
2024-01-20 22:40:44.377410,7,0.0,0,71,99.75,9179,9376,14816,15101
2024-01-20 22:40:45.366406,7,0.0,0,35,100.0,9179,9277,14777,14937
2024-01-20 22:40:46.362678,7,0.0,0,17,99.75,9465,9371,15294,15113
2024-01-20 22:40:47.360450,7,0.0,0,8,99.25,9370,9370,14968,15038
2024-01-20 22:40:48.334052,8,0.0,0,4,50.12,3357,6363,8964,12000
2024-01-20 22:40:49.333932,8,0.0,0,2,2.37,1248,3804,6722,9360
2024-01-20 22:40:50.335345,8,0.0,0,1,2.62,1056,2430,6529,7943
2024-01-20 22:40:51.337065,8,0.0,0,0,3.0,1056,1743,6529,7234
2024-01-20 22:40:52.338305,8,0.0,0,0,3.0,1056,1399,6529,6881
2024-01-20 22:40:53.338639,8,0.0,0,0,2.75,1056,1227,6529,6704
2024-01-20 22:40:54.338751,8,0.0,0,0,2.87,1056,1141,6529,6615
2024-01-20 22:40:55.344365,8,0.0,192,96,12.37,2208,1673,8088,7350
2024-01-20 22:40:56.352914,8,0.0,384,240,15.87,2304,1989,8494,7922
2024-01-20 22:40:57.348901,9,8.6,384,312,15.62,2208,2098,8398,8159
2024-01-20 22:40:58.352948,9,19.0,384,348,14.87,2208,2153,8398,8278
2024-01-20 22:40:59.352859,10,2.8,384,366,15.0,2304,2228,8494,8385
2024-01-20 22:41:00.354265,10,4.5,384,375,14.62,2208,2218,8400,8392
2024-01-20 22:41:01.360263,11,0.0,384,379,14.87,2592,2405,8782,8586
2024-01-20 22:41:02.356418,11,22.5,384,381,14.62,2304,2354,8494,8538
2024-01-20 22:41:03.360827,12,7.4,384,382,14.5,2304,2329,8494,8515
2024-01-20 22:41:04.364798,12,99.3,959,670,12.5,1918,2123,8915,8713
2024-01-20 22:41:05.364163,12,0.0,6793,3731,12.75,2200,2161,15987,12348
2024-01-20 22:41:06.363667,12,0.0,7356,5544,12.87,2199,2180,16776,14561
2024-01-20 22:41:07.365704,12,0.0,7356,6450,12.75,2199,2189,16776,15666
2024-01-20 22:41:08.368190,12,2.8,7453,6951,12.62,2293,2241,16966,16315
2024-01-20 22:41:09.365603,12,0.0,7644,7297,12.62,2103,2172,16967,16639
2024-01-20 22:41:10.366051,12,0.0,7834,7566,12.62,2103,2137,17197,16917
2024-01-20 22:41:11.364736,12,14.4,7070,7318,13.37,2294,2215,16586,16751
2024-01-20 22:41:12.366928,12,49.2,7356,7337,12.5,2103,2159,16680,16714
2024-01-20 22:41:13.367833,12,99.5,7166,7251,13.0,2103,2131,16491,16601
2024-01-20 22:41:14.368089,12,99.4,7261,7256,12.62,2103,2117,16584,16592
2024-01-20 22:41:15.364923,12,98.6,7453,7354,13.12,2103,2110,16776,16683
2024-01-20 22:41:16.369039,12,0.0,7739,7545,12.62,2103,2106,17101,16890
2024-01-20 22:41:17.367934,12,18.7,7166,7356,12.62,2102,2104,16488,16688
2024-01-20 22:41:18.369324,12,99.4,7166,7261,12.37,2103,2103,16489,16587
2024-01-20 22:41:19.368213,12,84.8,7548,7404,12.5,2103,2103,16871,16728
2024-01-20 22:41:20.369111,12,0.0,7930,7667,12.62,2102,2102,17386,17055
2024-01-20 22:41:21.369930,12,6.4,7644,7655,13.0,2102,2102,17005,17028
2024-01-20 22:41:22.370026,12,75.7,7166,7409,12.5,2103,2102,16489,16756
2024-01-20 22:41:23.371756,12,98.5,7453,7431,12.5,2103,2102,16776,16764
2024-01-20 22:41:24.372467,12,3.6,3542,5486,14.25,2299,2200,12144,14452
2024-01-20 22:41:25.365248,12,0.0,1152,3319,5.12,1248,1723,8246,11349
2024-01-20 22:41:26.368504,12,0.0,576,1947,2.5,1152,1438,7359,9353
2024-01-20 22:41:27.369385,12,0.0,0,973,3.37,1056,1247,6570,7959
2024-01-20 22:41:28.369627,12,0.0,0,486,3.12,1056,1151,6569,7262
2024-01-20 22:41:29.368394,12,0.0,0,243,2.87,1056,1103,6569,6914
2024-01-20 22:41:30.367426,12,0.0,0,121,3.25,1056,1079,6569,6739
2024-01-20 22:41:31.368460,12,0.0,0,60,2.62,1056,1067,6569,6652
2024-01-20 22:41:32.370547,12,0.0,0,30,2.75,1056,1061,6569,6609
2024-01-20 22:41:33.374284,12,0.0,0,15,7.5,1824,1442,7473,7040
2024-01-20 22:41:34.372646,12,0.0,1822,918,9.0,1630,1536,9490,8264
2024-01-20 22:41:35.377732,12,0.0,1055,986,7.37,2014,1775,8915,8588
2024-01-20 22:41:36.377365,12,15.8,5262,3124,14.12,2104,1939,14128,11357
2024-01-20 22:41:37.379478,12,16.8,5545,4334,14.0,2200,2069,14507,12930
2024-01-20 22:41:38.385542,12,0.0,5071,4702,13.62,2200,2134,13897,13412
2024-01-20 22:41:39.381509,12,9.0,4784,4743,14.25,2104,2119,13650,13530
2024-01-20 22:41:40.382827,12,98.4,5071,4907,13.87,2104,2111,13897,13712
2024-01-20 22:41:41.382740,12,98.6,5071,4989,13.62,2104,2107,13937,13824
2024-01-20 22:41:42.381871,12,98.5,5071,5030,13.62,2104,2105,13897,13860
2024-01-20 22:41:43.380971,12,98.5,5166,5098,13.75,2104,2104,13896,13877
2024-01-20 22:41:44.385111,12,72.59,4975,5036,13.75,2104,2104,13841,13858
2024-01-20 22:41:45.386008,12,17.39,5928,5482,14.12,2104,2104,14888,14372
2024-01-20 22:41:46.384930,12,24.9,5545,5513,13.62,2104,2104,14409,14388
2024-01-20 22:41:47.384207,12,99.5,5450,5481,14.12,2104,2104,14313,14350
2024-01-20 22:41:48.385053,12,98.5,5166,5323,13.25,2104,2104,14032,14190
2024-01-20 22:41:49.384266,12,0.0,5166,5244,13.5,2104,2104,13991,14090
2024-01-20 22:41:50.386117,12,0.0,4975,5109,13.62,2104,2104,13841,13963
2024-01-20 22:41:51.387277,12,0.0,4975,5042,13.75,2104,2104,13801,13881
2024-01-20 22:41:52.387417,12,0.0,4975,5008,13.75,2104,2104,13841,13860
2024-01-20 22:41:53.386501,12,0.0,5262,5135,13.75,2104,2104,14128,13993
2024-01-20 22:41:54.387357,12,16.3,5641,5388,14.12,2104,2104,14505,14247
