time,server_round,loss,accuracy
2024-01-20 22:41:33,1,2.3024323327200755,0.09603841536614646
2024-01-20 22:42:12,2,2.30228134563991,0.09243697478991597
2024-01-20 22:42:42,3,2.2957028661455428,0.11644657863145258
2024-01-20 22:43:12,4,2.029168895312718,0.2545018007202881
2024-01-20 22:43:44,5,1.7281978300639562,0.37695078031212487
2024-01-20 22:44:14,6,1.6450330018997192,0.4057623049219688
2024-01-20 22:44:44,7,1.583651406424386,0.4189675870348139
2024-01-20 22:45:13,8,1.5554139103208269,0.45138055222088835
2024-01-20 22:45:42,9,1.518457395689828,0.4477791116446579
2024-01-20 22:46:13,10,1.4765148673738753,0.4837935174069628
2024-01-20 22:46:42,11,1.4647768224988664,0.48139255702280914
2024-01-20 22:47:11,12,1.4619534185954504,0.4789915966386555
2024-01-20 22:47:40,13,1.4544411046164376,0.4909963985594238
2024-01-20 22:48:09,14,1.4310787234987532,0.5018007202881153
2024-01-20 22:48:37,15,1.4571521793093,0.4909963985594238
2024-01-20 22:49:07,16,1.445844122341701,0.5114045618247299
2024-01-20 22:49:36,17,1.4595879997525896,0.5126050420168067
2024-01-20 22:50:06,18,1.4554907764707292,0.5126050420168067
2024-01-20 22:50:35,19,1.4277146203177316,0.5102040816326531
2024-01-20 22:51:04,20,1.4649619374956404,0.5078031212484994
