timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:55:14.413656,5,0.0,0,0,6.0,2401,2401,8111,8111
2024-01-20 22:55:15.393355,5,0.0,0,0,7.87,1248,1824,6958,7534
2024-01-20 22:55:16.392235,5,0.0,0,0,2.5,960,1392,6670,7102
2024-01-20 22:55:17.404571,5,0.0,0,0,6.37,1824,1607,7534,7318
2024-01-20 22:55:18.425306,5,0.0,0,0,87.87,9203,5405,14949,11132
2024-01-20 22:55:19.427918,5,0.0,0,0,99.25,9874,7639,15713,13422
2024-01-20 22:55:20.421952,5,0.0,0,0,99.12,10039,8839,15871,14646
2024-01-20 22:55:21.424410,5,0.0,0,0,99.25,9937,9388,15766,15206
2024-01-20 22:55:22.434890,6,0.0,0,0,99.37,10128,9758,15862,15533
2024-01-20 22:55:23.419075,6,0.0,382,191,94.37,9746,9752,16019,15776
2024-01-20 22:55:24.417147,6,0.0,95,143,99.37,10128,9940,15996,15885
2024-01-20 22:55:25.422308,6,0.0,0,71,99.62,9841,9890,15671,15777
2024-01-20 22:55:26.450156,6,0.0,0,35,99.25,9459,9674,15288,15531
2024-01-20 22:55:27.431299,6,0.0,0,17,99.12,9555,9614,15291,15410
2024-01-20 22:55:28.430576,6,0.0,0,8,99.37,9555,9584,15387,15397
2024-01-20 22:55:29.423645,7,0.0,0,4,99.5,9937,9760,15863,15629
2024-01-20 22:55:30.410523,7,3.2,287,145,22.87,3061,6409,9246,12436
2024-01-20 22:55:31.409330,8,0.0,383,264,15.62,2395,4402,8816,10624
2024-01-20 22:55:32.411642,8,20.7,288,276,14.87,2304,3353,8539,9581
2024-01-20 22:55:33.412721,9,0.0,288,282,14.87,2208,2780,8540,9059
2024-01-20 22:55:34.415163,9,22.0,288,285,14.87,2208,2494,8404,8731
2024-01-20 22:55:35.417272,9,0.0,288,286,14.5,2112,2303,8308,8518
2024-01-20 22:55:36.416892,10,22.2,384,335,13.62,2208,2255,8500,8508
2024-01-20 22:55:37.418741,10,0.0,288,311,14.87,2304,2279,8540,8522
2024-01-20 22:55:38.417198,10,99.4,768,539,9.25,1632,1955,8579,8549
2024-01-20 22:55:39.416091,10,0.0,864,701,5.62,1344,1648,8579,8562
2024-01-20 22:55:40.417727,10,99.6,864,782,5.62,1344,1496,8387,8473
2024-01-20 22:55:41.418064,10,99.7,865,823,6.12,1440,1468,8580,8526
2024-01-20 22:55:42.423056,10,96.4,1152,987,7.37,1440,1454,9002,8763
2024-01-20 22:55:43.422947,10,0.0,1248,1117,8.0,1536,1495,9194,8977
2024-01-20 22:55:44.421233,10,99.7,1152,1134,7.12,1536,1515,9098,9035
2024-01-20 22:55:45.421413,10,99.5,1152,1143,8.12,1536,1525,9098,9066
2024-01-20 22:55:46.423330,10,15.0,1248,1195,7.5,1440,1482,9098,9080
2024-01-20 22:55:47.426323,10,99.7,1344,1269,8.0,1632,1557,9578,9328
2024-01-20 22:55:48.423987,10,99.5,1440,1354,8.87,1632,1594,9674,9499
2024-01-20 22:55:49.451262,12,0.0,576,965,13.87,2496,2045,9674,9585
2024-01-20 22:55:50.452184,13,0.0,384,674,8.0,1536,1789,7868,8725
2024-01-20 22:55:51.437988,11,0.0,96,385,6.37,1344,1567,7268,7995
2024-01-20 22:55:52.422104,11,0.0,0,192,3.12,960,1263,6669,7331
2024-01-20 22:55:53.421181,11,0.0,0,96,3.12,960,1111,6669,6998
2024-01-20 22:55:54.426416,11,0.0,0,48,3.12,960,1035,6669,6831
2024-01-20 22:55:55.424361,11,0.0,0,24,2.75,960,997,6669,6750
2024-01-20 22:55:56.424392,11,0.0,0,12,2.75,960,978,6669,6709
2024-01-20 22:55:57.426488,11,0.0,0,6,2.37,960,969,6669,6689
2024-01-20 22:55:58.427531,11,0.0,0,3,2.5,960,964,6669,6677
2024-01-20 22:55:59.425537,11,0.0,0,1,2.87,960,962,6669,6672
2024-01-20 22:56:00.425660,11,0.0,0,0,2.87,958,960,6659,6665
2024-01-20 22:56:01.426745,11,0.0,0,0,2.75,955,957,6648,6656
2024-01-20 22:56:02.426517,11,0.0,0,0,2.87,954,955,6645,6650
2024-01-20 22:56:03.425430,11,0.0,0,0,2.62,954,954,6645,6647
2024-01-20 22:56:04.425666,11,0.0,0,0,2.62,954,954,6645,6645
2024-01-20 22:56:05.425849,11,0.0,0,0,2.62,954,954,6645,6645
2024-01-20 22:56:06.427780,11,0.0,0,0,2.62,954,954,6645,6645
2024-01-20 22:56:07.427938,11,0.0,0,0,2.87,954,954,6647,6645
2024-01-20 22:56:08.428641,11,0.0,0,0,3.0,954,954,6645,6645
2024-01-20 22:56:09.428924,11,0.0,0,0,2.37,954,954,6645,6645
2024-01-20 22:56:10.428826,11,0.0,0,0,2.5,954,954,6645,6645
2024-01-20 22:56:11.429057,11,0.0,0,0,2.87,954,954,6645,6645
2024-01-20 22:56:12.432291,11,0.0,0,0,2.87,954,954,6645,6645
2024-01-20 22:56:13.431096,11,0.0,0,0,2.87,954,954,6647,6645
2024-01-20 22:56:14.431043,11,0.0,0,0,2.62,954,954,6645,6645
2024-01-20 22:56:15.431207,11,0.0,0,0,2.75,954,954,6647,6645
2024-01-20 22:56:16.432223,11,0.0,0,0,2.62,954,954,6645,6645
2024-01-20 22:56:17.432092,11,0.0,0,0,3.25,954,954,6645,6645
2024-01-20 22:56:18.432372,11,0.0,0,0,2.87,954,954,6645,6645
2024-01-20 22:56:19.434303,11,0.0,0,0,2.75,954,954,6645,6645
2024-01-20 22:56:20.434295,11,0.0,0,0,2.87,954,954,6647,6645
2024-01-20 22:56:21.438674,11,0.0,0,0,2.87,956,955,6652,6648
2024-01-20 22:56:22.446272,11,0.0,0,0,14.5,2398,1676,8144,7395
2024-01-20 22:56:23.459064,12,0.0,0,0,19.5,2782,2229,8723,8059
2024-01-20 22:56:24.454469,13,0.0,0,0,21.0,2784,2506,8956,8506
2024-01-20 22:56:25.443719,14,0.0,0,0,15.62,2400,2453,8342,8423
2024-01-20 22:56:26.442522,15,99.5,480,240,12.5,1727,2090,8499,8460
2024-01-20 22:56:27.445523,15,12.6,3647,1944,8.37,1918,2004,12206,10332
2024-01-20 22:56:28.446645,15,42.8,5372,3658,13.5,2110,2057,14352,12341
2024-01-20 22:56:29.446833,15,0.0,5276,4467,13.62,2110,2083,14256,13297
2024-01-20 22:56:30.447678,15,83.4,5564,5015,13.37,2110,2096,14679,13987
2024-01-20 22:56:31.483054,16,0.0,3552,4283,13.87,2302,2199,12533,13259
2024-01-20 22:56:32.465246,17,0.0,1152,2717,11.75,1632,1915,8962,11108
2024-01-20 22:56:33.469799,16,0.0,480,1598,5.75,1344,1629,7691,9398
2024-01-20 22:56:34.443612,15,0.0,0,799,4.62,1056,1342,6805,8100
2024-01-20 22:56:35.460803,15,0.0,0,399,2.75,1248,1295,6997,7547
2024-01-20 22:56:36.481210,17,0.0,0,199,9.62,1440,1367,7323,7434
2024-01-20 22:56:37.481831,16,0.0,0,99,6.25,1344,1355,7131,7281
2024-01-20 22:56:38.446716,15,0.0,0,49,4.5,1053,1204,6795,7037
2024-01-20 22:56:39.445735,15,0.0,0,24,2.87,954,1079,6688,6861
2024-01-20 22:56:40.447751,15,0.0,0,12,3.12,954,1016,6687,6773
2024-01-20 22:56:41.447850,15,0.0,0,6,2.87,954,985,6686,6729
2024-01-20 22:56:42.446733,15,0.0,0,3,2.62,954,969,6687,6706
2024-01-20 22:56:43.446869,15,0.0,0,1,3.12,954,961,6686,6694
2024-01-20 22:56:44.447939,15,0.0,0,0,2.87,954,957,6686,6689
2024-01-20 22:56:45.449998,15,0.0,0,0,2.5,954,955,6686,6687
2024-01-20 22:56:46.449826,15,0.0,0,0,2.75,954,954,6687,6686
2024-01-20 22:56:47.448908,15,0.0,0,0,2.75,954,954,6645,6666
2024-01-20 22:56:48.448954,15,0.0,0,0,2.87,954,954,6686,6676
2024-01-20 22:56:49.449083,15,0.0,0,0,2.62,954,954,6687,6681
2024-01-20 22:56:50.451176,15,0.0,0,0,2.75,1050,1002,6781,6731
2024-01-20 22:56:51.451370,15,0.0,0,0,2.62,954,978,6686,6708
2024-01-20 22:56:52.453171,15,0.0,0,0,2.5,954,966,6686,6697
2024-01-20 22:56:53.450205,15,0.0,0,0,2.87,954,960,6686,6691
2024-01-20 22:56:54.452226,15,0.0,0,0,2.75,954,957,6687,6688
2024-01-20 22:56:55.452343,15,0.0,0,0,2.37,954,955,6686,6686
2024-01-20 22:56:56.453381,15,0.0,0,0,2.75,954,954,6686,6684
2024-01-20 22:56:57.453606,15,0.0,0,0,2.87,954,954,6686,6684
2024-01-20 22:56:58.454826,15,0.0,0,0,2.62,954,954,6687,6684
2024-01-20 22:56:59.470083,15,0.0,0,0,12.25,2202,1578,8172,7428
2024-01-20 22:57:00.479626,16,0.0,0,0,18.5,2686,2132,8664,8045
2024-01-20 22:57:01.465879,16,0.0,0,0,17.87,2592,2362,8764,8404
2024-01-20 22:57:02.462471,16,99.6,576,288,11.87,1727,2044,8635,8518
2024-01-20 22:57:03.462541,16,41.7,4800,2544,12.62,2110,2077,13780,11149
2024-01-20 22:57:04.462451,16,0.0,5084,3814,13.5,2110,2093,14104,12625
2024-01-20 22:57:05.463574,16,66.4,5468,4641,13.62,2110,2101,14583,13603
2024-01-20 22:57:06.465887,16,0.0,5276,4958,13.5,2110,2105,14256,13928
2024-01-20 22:57:07.487293,18,0.0,2017,3486,12.25,1824,1964,10251,12087
2024-01-20 22:57:08.484630,17,0.0,1056,2271,5.87,1440,1702,8443,10264
2024-01-20 22:57:09.462318,16,0.0,288,1279,5.62,1152,1427,7228,8745
2024-01-20 22:57:10.480376,16,0.0,0,639,3.5,1056,1241,6765,7754
2024-01-20 22:57:11.493347,17,0.0,0,319,9.12,1440,1340,7323,7537
2024-01-20 22:57:12.481868,17,0.0,0,159,5.87,1344,1342,7093,7314
2024-01-20 22:57:13.461651,16,0.0,0,79,4.12,1053,1197,6795,7052
2024-01-20 22:57:14.461517,16,0.0,0,39,2.75,955,1076,6648,6848
2024-01-20 22:57:15.463726,16,0.0,0,19,2.87,954,1015,6647,6747
2024-01-20 22:57:16.463475,16,0.0,0,9,2.75,954,984,6645,6695
2024-01-20 22:57:17.463722,16,0.0,0,4,2.87,954,969,6645,6669
2024-01-20 22:57:18.462827,16,0.0,0,2,2.37,954,961,6645,6656
2024-01-20 22:57:19.463593,16,0.0,0,1,2.75,954,957,6645,6650
2024-01-20 22:57:20.464648,16,0.0,0,0,2.62,954,955,6647,6647
2024-01-20 22:57:21.464984,16,0.0,0,0,2.62,954,954,6645,6645
2024-01-20 22:57:22.466807,16,0.0,0,0,2.75,954,954,6645,6645
2024-01-20 22:57:23.464777,16,0.0,0,0,3.0,954,954,6645,6645
2024-01-20 22:57:24.467032,16,0.0,0,0,2.75,954,954,6645,6645
2024-01-20 22:57:25.468003,16,0.0,0,0,2.75,954,954,6647,6645
2024-01-20 22:57:26.466962,16,0.0,0,0,2.75,954,954,6645,6645
2024-01-20 22:57:27.468234,16,0.0,0,0,2.62,954,954,6645,6645
2024-01-20 22:57:28.469419,16,0.0,0,0,3.0,954,954,6645,6645
2024-01-20 22:57:29.471365,16,0.0,0,0,2.62,954,954,6645,6645
2024-01-20 22:57:30.470484,16,0.0,0,0,3.0,954,954,6645,6645
2024-01-20 22:57:31.470543,16,0.0,0,0,2.75,954,954,6645,6645
2024-01-20 22:57:32.471655,16,0.0,0,0,2.75,954,954,6645,6645
2024-01-20 22:57:33.478489,16,0.0,0,0,2.75,955,954,6648,6645
2024-01-20 22:57:34.483470,16,0.0,0,0,8.0,1626,1290,7364,7004
2024-01-20 22:57:35.489430,16,0.0,0,0,18.25,2588,1939,8526,7765
2024-01-20 22:57:36.482142,16,0.0,0,0,17.12,2688,2313,8860,8311
2024-01-20 22:57:37.478643,16,99.7,672,336,11.75,1824,2068,8827,8568
2024-01-20 22:57:38.481960,16,46.5,5084,2710,13.0,2110,2089,14063,11316
2024-01-20 22:57:39.483757,16,0.0,5084,3897,13.37,2302,2195,14256,12785
2024-01-20 22:57:40.481620,16,76.09,5564,4730,14.0,2206,2200,14775,13778
2024-01-20 22:57:41.484560,16,0.0,5372,5051,13.62,2110,2155,14487,14132
2024-01-20 22:57:42.507314,18,0.0,1825,3438,11.87,1727,1941,9962,12046
2024-01-20 22:57:43.518478,17,0.0,1056,2247,5.87,1344,1642,8386,10215
2024-01-20 22:57:44.479306,16,0.0,288,1267,5.25,1152,1397,7228,8720
2024-01-20 22:57:45.482038,16,0.0,0,633,3.0,1056,1226,6765,7741
2024-01-20 22:57:46.510463,18,0.0,0,316,7.5,1536,1381,7516,7627
2024-01-20 22:57:47.509611,18,0.0,0,158,6.12,1344,1362,7094,7359
2024-01-20 22:57:48.481606,16,0.0,0,79,5.75,1150,1256,6895,7127
2024-01-20 22:57:49.481661,16,0.0,0,39,3.0,956,1106,6652,6888
2024-01-20 22:57:50.481680,16,0.0,0,19,2.37,954,1030,6648,6767
2024-01-20 22:57:51.481465,16,0.0,0,9,3.0,954,992,6645,6705
2024-01-20 22:57:52.482881,16,0.0,0,4,2.25,954,973,6645,6675
2024-01-20 22:57:53.483083,16,0.0,0,2,3.0,954,963,6647,6659
2024-01-20 22:57:54.481745,16,0.0,0,1,3.12,954,958,6645,6651
2024-01-20 22:57:55.483989,16,0.0,0,0,3.0,954,956,6645,6648
2024-01-20 22:57:56.485093,16,0.0,0,0,2.37,954,955,6645,6647
