time,server_round,loss,accuracy
2024-01-20 22:56:32,1,2.1008719376155307,0.234093637454982
2024-01-20 22:57:09,2,1.5370632580348425,0.45018007202881155
2024-01-20 22:57:45,3,1.3748675073896135,0.49939975990396157
2024-01-20 22:58:19,4,1.3105397394725256,0.539015606242497
2024-01-20 22:58:55,5,1.2857264280319214,0.56062424969988
2024-01-20 22:59:28,6,1.2882236071995325,0.5642256902761105
2024-01-20 23:00:05,7,1.2789993456431799,0.5822328931572629
2024-01-20 23:00:39,8,1.3394537823540824,0.5870348139255702
2024-01-20 23:01:14,9,1.3616631031036377,0.6014405762304922
2024-01-20 23:01:49,10,1.3321012684277125,0.6014405762304922
2024-01-20 23:02:25,11,1.4272481543677193,0.60984393757503
2024-01-20 23:02:59,12,1.495009183883667,0.6086434573829532
2024-01-20 23:03:35,13,1.511052897998265,0.6038415366146459
2024-01-20 23:04:08,14,1.5654930898121424,0.6038415366146459
2024-01-20 23:04:45,15,1.5848919664110457,0.6122448979591837
2024-01-20 23:05:19,16,1.6063855716160365,0.6074429771908764
2024-01-20 23:05:56,17,1.6779457330703735,0.60984393757503
2024-01-20 23:06:30,18,1.7229244879313879,0.5918367346938775
2024-01-20 23:07:05,19,1.7608682257788522,0.6014405762304922
2024-01-20 23:07:41,20,1.8424431255885534,0.6086434573829532
