time,server_round,loss,accuracy
2024-01-20 22:56:33,1,2.055004835128784,0.2605042016806723
2024-01-20 22:57:09,2,1.5584988764354162,0.43577430972388953
2024-01-20 22:57:44,3,1.4097978728158134,0.4921968787515006
2024-01-20 22:58:19,4,1.3236133200781686,0.5222088835534213
2024-01-20 22:58:55,5,1.323955774307251,0.5330132052821128
2024-01-20 22:59:29,6,1.3774851560592651,0.5378151260504201
2024-01-20 23:00:05,7,1.4034381253378732,0.5594237695078031
2024-01-20 23:00:40,8,1.4464485815593175,0.5426170468187275
2024-01-20 23:01:15,9,1.5401898963110787,0.5414165666266506
2024-01-20 23:01:50,10,1.562537636075701,0.5498199279711885
2024-01-20 23:02:24,11,1.5379830598831177,0.5522208883553421
2024-01-20 23:02:59,12,1.6211307559694563,0.5714285714285714
2024-01-20 23:03:34,13,1.690392988068717,0.5570228091236494
2024-01-20 23:04:09,14,1.7124001468930925,0.5642256902761105
2024-01-20 23:04:46,15,1.735704473086766,0.5594237695078031
2024-01-20 23:05:21,16,1.751524533544268,0.5630252100840336
2024-01-20 23:05:55,17,1.840348175593785,0.5666266506602641
2024-01-20 23:06:31,18,1.8569078615733556,0.5690276110444178
2024-01-20 23:07:05,19,1.9399018457957677,0.5666266506602641
2024-01-20 23:07:41,20,1.9534061295645577,0.5618247298919568
