time,server_round,loss,accuracy
2024-01-20 23:36:19,1,2.3208020074026927,0.12725090036014405
2024-01-20 23:36:42,2,2.299146754401071,0.12725090036014405
2024-01-20 23:37:05,3,1.581918818610055,0.42857142857142855
2024-01-20 23:37:29,4,1.3397392204829626,0.49939975990396157
2024-01-20 23:37:52,5,1.3014565706253052,0.5426170468187275
2024-01-20 23:38:15,6,1.28862578528268,0.5546218487394958
2024-01-20 23:38:39,7,1.2222693136760168,0.5918367346938775
2024-01-20 23:39:02,8,1.185153501374381,0.60984393757503
2024-01-20 23:39:25,9,1.228163821356637,0.6134453781512605
2024-01-20 23:39:48,10,1.1945166417530604,0.6386554621848739
2024-01-20 23:40:11,11,1.1850210087639945,0.6218487394957983
2024-01-20 23:40:34,12,1.1547311544418335,0.6266506602641057
2024-01-20 23:40:57,13,1.1960049867630005,0.6386554621848739
2024-01-20 23:41:20,14,1.1145813294819422,0.6554621848739496
2024-01-20 23:41:43,15,1.2278667177472795,0.6470588235294118
2024-01-20 23:42:05,16,1.2382190227508545,0.6650660264105642
2024-01-20 23:42:29,17,1.2032693028450012,0.6554621848739496
2024-01-20 23:42:52,18,1.2675257240022932,0.6698679471788715
2024-01-20 23:43:15,19,1.20920729637146,0.6698679471788715
2024-01-20 23:43:40,20,1.1821398394448417,0.6722689075630253
2024-01-20 23:44:03,21,1.2061147689819336,0.6686674669867947
2024-01-20 23:44:26,22,1.2162897075925554,0.6794717887154862
2024-01-20 23:44:49,23,1.2918214968272619,0.6674669867947179
2024-01-20 23:45:11,24,1.375987104007176,0.6386554621848739
2024-01-20 23:45:34,25,1.312821592603411,0.6686674669867947
2024-01-20 23:45:58,26,1.3085221648216248,0.6758703481392557
2024-01-20 23:46:21,27,1.3400068027632577,0.6686674669867947
2024-01-20 23:46:44,28,1.3448292527879988,0.6830732292917167
2024-01-20 23:47:07,29,1.3844998223440987,0.6650660264105642
2024-01-20 23:47:31,30,1.4394195931298392,0.6698679471788715
