,data.num_clients,Client ID,client.local_epochs,strategy,server_kWh,round_energy_kWh,round_server_kWh
127,100,12,10,fedyogi,0.0660716810778581,5.933407718851852e-05,0.00015009753265796713
128,100,12,20,fedadam,0.025716851538956604,0.0001246818111029365,0.00020573481231165282
129,100,12,20,fedyogi,0.0408327786327263,0.00012458412841083333,0.00020518984237550904
130,100,13,3,fedadam,0.0138436746614891,2.7332836166666667e-05,0.00011731927679228051
131,100,13,3,fedavg,0.0222674814497875,2.814227610686869e-05,0.00012580497994230227
132,100,13,3,fedyogi,0.00461752938317,2.5515364228611114e-05,8.712319590886792e-05
133,100,13,5,fedadam,0.04332700431112548,4.91602778031746e-05,0.00012368601081948522
134,100,13,5,fedyogi,0.0296543450451,5.0719458416726196e-05,0.0001251238187556962
135,100,13,10,fedadam,0.0228306119431013,0.00011140729162477779,0.00015220407962067534
136,100,13,10,fedavg,0.0171805496442688,0.00010833544613954862,0.00016056588452587666
137,100,13,10,fedyogi,0.06632133363230487,0.0001091415828563889,0.0001500898706868286
138,100,13,20,fedadam,0.0257168515389566,0.00022360203882972225,0.00020573481231165282
139,100,13,20,fedyogi,0.0408327786327263,0.000226244951534375,0.00020518984237550904
140,100,14,3,fedadam,0.0138436746614891,1.351990528875e-05,0.00011731927679228051
141,100,14,3,fedavg,0.0222674814497875,1.2617228696555557e-05,0.00012580497994230227
142,100,14,5,fedadam,0.04297621535162472,2.8844128084208333e-05,0.0001237159368493176
143,100,14,5,fedyogi,0.029654345045100002,2.9324321821363638e-05,0.0001251238187556962
144,100,14,10,fedadam,0.022830611943101303,6.568855102601853e-05,0.00015220407962067534
145,100,14,10,fedavg,0.0171805496442688,6.436094945715278e-05,0.00016056588452587666
146,100,14,10,fedyogi,0.06332550297894353,6.48472190316865e-05,0.0001501818143404907
147,100,14,20,fedadam,0.025716851538956597,0.0001344625896792778,0.00020573481231165284
148,100,14,20,fedyogi,0.0408327786327263,0.00013856402787712962,0.00020518984237550904
149,100,15,3,fedadam,0.0138436746614891,6.700292123958334e-06,0.00011731927679228051
150,100,15,3,fedavg,0.0222674814497875,4.799142563444446e-06,0.00012580497994230227
151,100,15,5,fedadam,0.04318084224466683,1.581962635309028e-05,0.00012369847999858203
152,100,15,5,fedyogi,0.029654345045099995,1.6607304908680554e-05,0.0001251238187556962
153,100,15,10,fedadam,0.0228306119431013,3.992457751463889e-05,0.00015220407962067534
154,100,15,10,fedavg,0.0171805496442688,4.471605830254629e-05,0.00016056588452587666
155,100,15,10,fedyogi,0.05833245189000794,3.946412139645503e-05,0.00015033505376326083
156,100,15,20,fedadam,0.025716851538956604,8.739086739924605e-05,0.00020573481231165282
157,100,15,20,fedyogi,0.0408327786327263,8.861329948505557e-05,0.00020518984237550904
158,100,16,3,fedadam,0.0138436746614891,1.619036845e-05,0.00011731927679228052
159,100,16,3,fedavg,0.0222674814497875,1.7679199490166666e-05,0.00012580497994230227
160,100,16,3,fedyogi,0.00461752938317,8.505871060833334e-06,8.712319590886792e-05
161,100,16,5,fedadam,0.04473016014912855,3.3697731772206354e-05,0.0001235663067001558
162,100,16,5,fedyogi,0.0296543450451,3.390435516188889e-05,0.0001251238187556962
163,100,16,10,fedadam,0.022830611943101303,7.473885507037037e-05,0.00015220407962067534
164,100,16,10,fedavg,0.0171805496442688,7.539556000329365e-05,0.00016056588452587666
165,100,16,10,fedyogi,0.0685959457950422,7.637497172923868e-05,0.00015002006161645554
166,100,16,20,fedadam,0.025716851538956604,0.00016004498189043653,0.00020573481231165282
167,100,16,20,fedyogi,0.04083277863272631,0.00016288142658238097,0.00020518984237550904
168,100,17,3,fedadam,0.0138436746614891,8.991963421851852e-06,0.00011731927679228051
169,100,17,3,fedavg,0.0222674814497875,1.0717179109404761e-05,0.00012580497994230227
170,100,17,3,fedyogi,0.00461752938317,3.586069245972222e-06,8.712319590886792e-05
171,100,17,5,fedadam,0.0442039767098774,2.4898844228847225e-05,0.00012361119574490434
172,100,17,5,fedyogi,0.0296543450451,2.4667198809938272e-05,0.0001251238187556962
173,100,17,10,fedadam,0.0228306119431013,5.517892296205556e-05,0.00015220407962067534
174,100,17,10,fedavg,0.0171805496442688,5.695183065561112e-05,0.00016056588452587666
175,100,17,10,fedyogi,0.06683624202585137,5.443829414266493e-05,0.00015007406787135544
176,100,17,20,fedadam,0.025716851538956597,0.00011904281646522223,0.00020573481231165284
177,100,17,20,fedyogi,0.0408327786327263,0.00011428775922972222,0.00020518984237550904
178,100,18,3,fedadam,0.0138436746614891,2.858920032736111e-05,0.00011731927679228051
179,100,18,3,fedavg,0.0222674814497875,3.30420512067284e-05,0.00012580497994230227
180,100,18,3,fedyogi,0.00461752938317,1.5976565056296296e-05,8.71231959088679e-05
181,100,18,5,fedadam,0.045957921507381226,5.482223541477183e-05,0.00012346156559574258
182,100,18,5,fedyogi,0.0296543450451,5.434559558194445e-05,0.0001251238187556962
183,100,18,10,fedadam,0.0228306119431013,0.00011795101159738096,0.00015220407962067534
184,100,18,10,fedavg,0.0171805496442688,0.00011992360311694444,0.00016056588452587666
185,100,18,10,fedyogi,0.06894268545399607,0.00011854311035965278,0.00015000941998987428
186,100,18,20,fedadam,0.0257168515389566,0.00024309903058314817,0.00020573481231165282
187,100,18,20,fedyogi,0.0408327786327263,0.00024531270604333336,0.00020518984237550904
188,100,19,3,fedadam,0.0138436746614891,1.6774556549236112e-05,0.00011731927679228051
189,100,19,3,fedavg,0.0222674814497875,1.825503193576389e-05,0.00012580497994230227
190,100,19,3,fedyogi,0.00461752938317,7.383529706388889e-06,8.712319590886792e-05
191,100,19,5,fedadam,0.03894214231736592,3.553078609860119e-05,0.00012406008619238965
192,100,19,5,fedyogi,0.0296543450451,3.677122351863889e-05,0.0001251238187556962
193,100,19,10,fedadam,0.022830611943101303,7.87812134299537e-05,0.00015220407962067534
194,100,19,10,fedavg,0.0171805496442688,7.940423705527779e-05,0.00016056588452587666
195,100,19,10,fedyogi,0.06822253385463035,7.827035470463675e-05,0.0001500315218296969
196,100,19,20,fedadam,0.0257168515389566,0.00016560245486833334,0.00020573481231165282
197,100,19,20,fedyogi,0.04083277863272631,0.00016596291921031745,0.00020518984237550904
198,100,20,3,fedadam,0.0138436746614891,1.1269340708240743e-05,0.00011731927679228051
199,100,20,3,fedavg,0.0222674814497875,1.1636574075611111e-05,0.00012580497994230227
200,100,20,3,fedyogi,0.00461752938317,4.1819909707407405e-06,8.71231959088679e-05
201,100,20,5,fedadam,0.04011143884903513,2.2694083307187496e-05,0.00012396033275961514
202,100,20,5,fedyogi,0.0296543450451,2.448929534126984e-05,0.0001251238187556962
203,100,20,10,fedadam,0.029254007173807967,5.549550317435185e-05,0.00015140354526630665
204,100,20,10,fedavg,0.0171805496442688,5.863706025898148e-05,0.00016056588452587666
205,100,20,10,fedyogi,0.07081507961234691,5.3782634180978844e-05,0.0001499519552063355
206,100,20,20,fedadam,0.0257168515389566,0.00011616535781444444,0.00020573481231165282
207,100,20,20,fedyogi,0.0408327786327263,0.00011473803456386753,0.00020518984237550904
208,100,21,3,fedadam,0.0138436746614891,1.471756895388889e-05,0.00011731927679228051
209,100,21,3,fedavg,0.0222674814497875,1.1940806768650796e-05,0.00012580497994230227
210,100,21,3,fedyogi,0.00461752938317,9.0580710175e-06,8.712319590886792e-05
211,100,21,5,fedadam,0.042157707779456266,2.7677811787718853e-05,0.00012378576425225974
212,100,21,5,fedyogi,0.029654345045100002,2.7370309266085862e-05,0.0001251238187556962
213,100,21,10,fedadam,0.029896346696878632,6.2508655696e-05,0.0001513234918308698
214,100,21,10,fedavg,0.0171805496442688,6.288741028504629e-05,0.00016056588452587666
215,100,21,10,fedyogi,0.06572216750163261,6.245850777268889e-05,0.00015010825941756103
216,100,21,20,fedadam,0.025716851538956597,0.0001344780212677778,0.00020573481231165284
217,100,21,20,fedyogi,0.0408327786327263,0.0001347804864907716,0.00020518984237550904
218,100,22,3,fedadam,0.0138436746614891,0.0,0.00011731927679228051
219,100,22,3,fedavg,0.0222674814497875,0.0,0.00012580497994230227
220,100,22,3,fedyogi,0.00461752938317,2.4499622094444444e-06,8.712319590886792e-05
221,100,22,5,fedadam,0.042669275012061546,5.850718856770834e-07,0.0001237421221254209
222,100,22,5,fedyogi,0.0296543450451,1.4210471522530864e-06,0.0001251238187556962
223,100,22,10,fedadam,0.027648158366131298,6.137175485496032e-06,0.00015160367885489883
224,100,22,10,fedavg,0.0171805496442688,5.664932321e-06,0.00016056588452587666
225,100,22,10,fedyogi,0.06745768319047643,6.227306853218391e-06,0.00015005499550785334
226,100,22,20,fedadam,0.0257168515389566,1.923097716840278e-05,0.00020573481231165282
227,100,22,20,fedyogi,0.0408327786327263,2.0341062388726852e-05,0.00020518984237550904
228,100,23,3,fedadam,0.0138436746614891,1.3783327300595238e-05,0.0001173192767922805
229,100,23,3,fedavg,0.0222674814497875,1.499331844902778e-05,0.00012580497994230227
230,100,23,5,fedadam,0.04566559737446392,2.827116902548942e-05,0.0001234865039539362
231,100,23,5,fedyogi,0.029654345045099995,2.9235697617870373e-05,0.0001251238187556962
232,100,23,10,fedadam,0.029631853952084824,6.584397303792484e-05,0.00015135645501016733
233,100,23,10,fedavg,0.0171805496442688,6.534951399305556e-05,0.00016056588452587666
234,100,23,10,fedyogi,0.0602828624716234,6.520783762202257e-05,0.00015027519461374123
235,100,23,20,fedadam,0.0257168515389566,0.00014106227828430555,0.00020573481231165282
236,100,23,20,fedyogi,0.04083277863272631,0.00014185452118880955,0.00020518984237550904
237,100,24,3,fedadam,0.0138436746614891,1.3068631926666667e-05,0.00011731927679228051
238,100,24,3,fedavg,0.0222674814497875,1.3878963989325396e-05,0.00012580497994230227
239,100,24,3,fedyogi,0.00461752938317,6.871301285648149e-06,8.71231959088679e-05
240,100,24,5,fedadam,0.0410287318178446,2.8438596120795018e-05,0.0001238820779114903
241,100,24,5,fedyogi,0.029654345045099995,2.9116202974259264e-05,0.0001251238187556962
242,100,24,10,fedadam,0.029254007173807963,6.35339795192328e-05,0.00015140354526630668
243,100,24,10,fedavg,0.0171805496442688,6.431202289550926e-05,0.00016056588452587666
244,100,24,10,fedyogi,0.07288116971811337,6.432735325700192e-05,0.00014988854579001682
245,100,24,20,fedadam,0.025716851538956604,0.00013177550178940475,0.00020573481231165282
246,100,24,20,fedyogi,0.0408327786327263,0.0001356641197859028,0.00020518984237550904
247,100,25,3,fedadam,0.0138436746614891,2.179596328705556e-05,0.00011731927679228052
248,100,25,3,fedavg,0.0222674814497875,1.9082093708333337e-05,0.00012580497994230227
249,100,25,3,fedyogi,0.00461752938317,8.188842769814815e-06,8.71231959088679e-05
250,100,25,5,fedadam,0.04364590336521709,3.3233503803030305e-05,0.00012365880533781945
251,100,25,5,fedyogi,0.0296543450451,3.211886806688889e-05,0.0001251238187556962
252,100,25,10,fedadam,0.028695451066789994,7.39199170970773e-05,0.00015147315694929523
253,100,25,10,fedavg,0.0171805496442688,7.364347911861112e-05,0.00016056588452587666
254,100,25,10,fedyogi,0.06665420370490058,7.40913176111574e-05,0.0001500796547253106
255,100,25,20,fedadam,0.025716851538956604,0.00015946384311869047,0.00020573481231165282
256,100,25,20,fedyogi,0.0408327786327263,0.0001565025364088889,0.00020518984237550902
257,100,26,3,fedadam,0.0138436746614891,1.7771380280277777e-05,0.00011731927679228051
258,100,26,3,fedavg,0.0222674814497875,1.738830664037037e-05,0.00012580497994230227
259,100,26,3,fedyogi,0.00461752938317,8.048364030833333e-06,8.712319590886792e-05
260,100,26,5,fedadam,0.036837408560361315,3.345802457152778e-05,0.00012423964237138376
261,100,26,5,fedyogi,0.0296543450451,3.4187178925861116e-05,0.0001251238187556962
262,100,26,10,fedadam,0.03158978725770129,7.749008532797981e-05,0.00015111244186471806
263,100,26,10,fedavg,0.0171805496442688,7.531426797611111e-05,0.00016056588452587666
264,100,26,10,fedyogi,0.06815748790371991,7.657355590223119e-05,0.00015003351812490669
265,100,26,20,fedadam,0.0257168515389566,0.00016207064047875,0.00020573481231165282
266,100,26,20,fedyogi,0.0408327786327263,0.00015945107935458333,0.00020518984237550904
267,100,27,3,fedadam,0.0138436746614891,9.288798458611111e-06,0.00011731927679228051
268,100,27,3,fedavg,0.0222674814497875,1.344287082787037e-05,0.00012580497994230227
269,100,27,3,fedyogi,0.00461752938317,8.223625806944445e-06,8.712319590886792e-05
270,100,27,5,fedadam,0.0397021850629509,2.8062387439000004e-05,0.00012399524646108622
271,100,27,5,fedyogi,0.0296543450451,2.751846856895062e-05,0.0001251238187556962
272,100,27,10,fedadam,0.028915933740612878,6.336032106447369e-05,0.0001514456786533787
273,100,27,10,fedavg,0.0171805496442688,6.250374778400793e-05,0.00016056588452587666
274,100,27,10,fedyogi,0.06519789713729437,6.361284629700397e-05,0.0001501243495569519
275,100,27,20,fedadam,0.0257168515389566,0.00013468176262657408,0.00020573481231165282
276,100,27,20,fedyogi,0.0408327786327263,0.00013484160647600003,0.00020518984237550904
277,100,28,3,fedadam,0.0138436746614891,1.3764228678888889e-05,0.00011731927679228051
278,100,28,3,fedavg,0.0222674814497875,1.5113579674520203e-05,0.00012580497994230227
279,100,28,3,fedyogi,0.00461752938317,6.686445518194444e-06,8.712319590886792e-05
280,100,28,5,fedadam,0.042157707779456266,2.828625556167824e-05,0.00012378576425225974
281,100,28,5,fedyogi,0.0296543450451,3.0551690140444446e-05,0.0001251238187556962
282,100,28,10,fedadam,0.030659124880525048,6.646331267388889e-05,0.0001512284283762885
283,100,28,10,fedavg,0.0171805496442688,6.673381573738888e-05,0.00016056588452587666
284,100,28,10,fedyogi,0.06418968489818237,6.618406325268163e-05,0.00015015529213270354
285,100,28,20,fedadam,0.025716851538956597,0.00014109250409372222,0.00020573481231165284
286,100,28,20,fedyogi,0.04083277863272631,0.00014205418508373018,0.00020518984237550904
287,100,29,3,fedadam,0.0138436746614891,2.3031609173333335e-06,0.00011731927679228052
288,100,29,3,fedavg,0.0222674814497875,2.140044106888889e-06,0.00012580497994230227
289,100,29,3,fedyogi,0.00461752938317,1.6056077390972222e-06,8.712319590886792e-05
290,100,29,5,fedadam,0.0397021850629509,7.578865251111112e-06,0.00012399524646108622
291,100,29,5,fedyogi,0.0296543450451,8.327120825208332e-06,0.0001251238187556962
292,100,29,10,fedadam,0.0298379521947813,2.1807287292853535e-05,0.00015133076941590951
