,data.num_clients,Client ID,client.local_epochs,strategy,server_kWh,round_energy_kWh,round_server_kWh
34,10,2,5,fedavg,0.012959641140093318,0.0001331283050442037,0.00012959641140093317
35,10,2,5,fedyogi,0.01288660087147508,0.00013360796183570445,0.00012886600871475079
36,10,3,1,fedadagrad,0.04546474255908686,3.812032159730089e-05,7.59189519618542e-05
37,10,3,1,fedadam,0.018275081012115953,3.8309127912246525e-05,7.3033935210986e-05
38,10,3,1,fedavg,0.018037147680745408,3.805121171213642e-05,6.012382560248469e-05
39,10,3,1,fedyogi,0.021899164027369983,3.810484283887982e-05,7.29972134245666e-05
40,10,3,3,fedadagrad,0.018665599750018386,0.00012741084018674405,0.00010090836400728786
41,10,3,3,fedadam,0.010148909322058239,0.00012812251058641832,0.00010148909322058241
42,10,3,3,fedavg,0.010119942324649066,0.00012920530907857406,0.00010119942324649066
43,10,3,3,fedyogi,0.01011489569412724,0.00012641844505698947,0.0001011489569412724
44,10,3,5,fedadagrad,0.01300248826576845,0.0002169106367662111,0.0001300248826576845
45,10,3,5,fedadam,0.01291069061975856,0.0002196837193712667,0.00012910690619758562
46,10,3,5,fedavg,0.012959641140093318,0.00022323931565281576,0.00012959641140093317
47,10,3,5,fedyogi,0.01288660087147508,0.00021476788238991,0.00012886600871475079
48,10,4,1,fedadagrad,0.04546474255908686,3.831488729608767e-05,7.59189519618542e-05
49,10,4,1,fedadam,0.018275081012115953,3.865742657255695e-05,7.3033935210986e-05
50,10,4,1,fedavg,0.018037147680745408,3.855982363703442e-05,6.012382560248469e-05
51,10,4,1,fedyogi,0.021899164027369983,3.832134144116185e-05,7.29972134245666e-05
52,10,4,3,fedadagrad,0.018665599750018386,0.0001298373200793008,0.00010090836400728786
53,10,4,3,fedadam,0.010148909322058239,0.0001294987784657389,0.00010148909322058241
54,10,4,3,fedavg,0.010119942324649066,0.00013017816788352685,0.00010119942324649066
55,10,4,3,fedyogi,0.01011489569412724,0.00013059327930726666,0.0001011489569412724
56,10,4,5,fedadagrad,0.01300248826576845,0.00022110782591341942,0.0001300248826576845
57,10,4,5,fedadam,0.01291069061975856,0.00022443115791824332,0.00012910690619758562
58,10,4,5,fedavg,0.012959641140093318,0.0002255169307696366,0.00012959641140093317
59,10,4,5,fedyogi,0.01288660087147508,0.00022252649389423057,0.00012886600871475079
60,10,5,1,fedadagrad,0.04546474255908686,2.4402760725364887e-05,7.59189519618542e-05
61,10,5,1,fedadam,0.018275081012115953,2.4604704273000002e-05,7.3033935210986e-05
62,10,5,1,fedavg,0.018037147680745408,2.4491502313452006e-05,6.012382560248469e-05
63,10,5,1,fedyogi,0.021899164027369983,2.4469591550394263e-05,7.29972134245666e-05
64,10,5,3,fedadagrad,0.018665599750018386,8.526859278295159e-05,0.00010090836400728786
65,10,5,3,fedadam,0.010148909322058239,8.503343463978e-05,0.00010148909322058241
66,10,5,3,fedavg,0.010119942324649066,8.540715866289445e-05,0.00010119942324649066
67,10,5,3,fedyogi,0.01011489569412724,8.847262310124056e-05,0.0001011489569412724
68,10,5,5,fedadagrad,0.01300248826576845,0.00014893331446742453,0.0001300248826576845
69,10,5,5,fedadam,0.01291069061975856,0.0001461096224325361,0.00012910690619758562
70,10,5,5,fedavg,0.012959641140093318,0.00014684032615217083,0.00012959641140093317
71,10,5,5,fedyogi,0.01288660087147508,0.00015138496895624446,0.00012886600871475079
72,10,6,1,fedadagrad,0.04546474255908686,3.419477266179067e-05,7.59189519618542e-05
73,10,6,1,fedadam,0.018275081012115953,3.45946474571007e-05,7.3033935210986e-05
74,10,6,1,fedavg,0.018037147680745408,3.4433807453939046e-05,6.012382560248469e-05
75,10,6,1,fedyogi,0.021899164027369983,3.514185563790445e-05,7.29972134245666e-05
76,10,6,3,fedadagrad,0.018665599750018386,0.00011528375280191667,0.00010090836400728786
77,10,6,3,fedadam,0.010148909322058239,0.00011711351173473556,0.00010148909322058241
78,10,6,3,fedavg,0.010119942324649066,0.00011775591000454305,0.00010119942324649066
79,10,6,3,fedyogi,0.01011489569412724,0.00011145143433919168,0.0001011489569412724
80,10,6,5,fedadagrad,0.01300248826576845,0.00019497426049568844,0.0001300248826576845
81,10,6,5,fedadam,0.01291069061975856,0.00019925309523382778,0.00012910690619758562
82,10,6,5,fedavg,0.012959641140093318,0.00020101829404225695,0.00012959641140093317
83,10,6,5,fedyogi,0.01288660087147508,0.00018993948194742668,0.00012886600871475079
84,10,7,1,fedadagrad,0.04546474255908686,2.7538469752131778e-05,7.59189519618542e-05
85,10,7,1,fedadam,0.018275081012115953,2.713758228940139e-05,7.3033935210986e-05
86,10,7,1,fedavg,0.018037147680745408,2.719856393791296e-05,6.012382560248469e-05
87,10,7,1,fedyogi,0.021899164027369983,2.7410706976835185e-05,7.29972134245666e-05
88,10,7,3,fedadagrad,0.018665599750018386,0.00010080824178309326,0.00010090836400728786
89,10,7,3,fedadam,0.010148909322058239,0.00010119886400844167,0.00010148909322058241
90,10,7,3,fedavg,0.010119942324649066,0.0001027164093849051,0.00010119942324649066
91,10,7,3,fedyogi,0.01011489569412724,9.210959587606611e-05,0.0001011489569412724
92,10,7,5,fedadagrad,0.01300248826576845,0.00017042477549666945,0.0001300248826576845
93,10,7,5,fedadam,0.01291069061975856,0.0001740233877381411,0.00012910690619758562
94,10,7,5,fedavg,0.012959641140093318,0.00017699539834835928,0.00012959641140093317
95,10,7,5,fedyogi,0.01288660087147508,0.0001576597687427367,0.00012886600871475079
96,10,8,1,fedadagrad,0.04546474255908686,4.2868274494411335e-05,7.59189519618542e-05
97,10,8,1,fedadam,0.018275081012115953,4.405935977205625e-05,7.3033935210986e-05
98,10,8,1,fedavg,0.018037147680745408,4.348366282346698e-05,6.012382560248469e-05
99,10,8,1,fedyogi,0.021899164027369983,4.2858364782610004e-05,7.29972134245666e-05
100,10,8,3,fedadagrad,0.018665599750018386,0.00014525136835839882,0.00010090836400728786
101,10,8,3,fedadam,0.010148909322058239,0.00014659146910249833,0.00010148909322058241
102,10,8,3,fedavg,0.010119942324649066,0.0001470206983028889,0.00010119942324649066
103,10,8,3,fedyogi,0.01011489569412724,0.00016149684970466501,0.0001011489569412724
104,10,8,5,fedadagrad,0.01300248826576845,0.0002532121958222662,0.0001300248826576845
105,10,8,5,fedadam,0.01291069061975856,0.00024962595141057387,0.00012910690619758562
106,10,8,5,fedavg,0.012959641140093318,0.00025216861047962734,0.00012959641140093317
107,10,8,5,fedyogi,0.01288660087147508,0.00027605447590263,0.00012886600871475079
108,10,9,1,fedadagrad,0.04546474255908686,3.694818422764856e-05,7.59189519618542e-05
109,10,9,1,fedadam,0.018275081012115953,3.7095973780465276e-05,7.3033935210986e-05
110,10,9,1,fedavg,0.018037147680745408,3.696165078880355e-05,6.012382560248469e-05
111,10,9,1,fedyogi,0.021899164027369983,3.67061812897e-05,7.29972134245666e-05
112,10,9,3,fedadagrad,0.018665599750018386,0.00012138445649306508,0.00010090836400728786
113,10,9,3,fedadam,0.010148909322058239,0.000122118698894905,0.00010148909322058241
114,10,9,3,fedavg,0.010119942324649066,0.00012266307956852827,0.00010119942324649066
115,10,9,3,fedyogi,0.01011489569412724,0.00012710285416179723,0.0001011489569412724
116,10,9,5,fedadagrad,0.01300248826576845,0.00020760442193343474,0.0001300248826576845
117,10,9,5,fedadam,0.01291069061975856,0.00020579262055471335,0.00012910690619758562
118,10,9,5,fedavg,0.012959641140093318,0.00020767811150292038,0.00012959641140093317
119,10,9,5,fedyogi,0.01288660087147508,0.000217824500642185,0.00012886600871475079
