timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:55:16.787196,6,0.0,0,0,8.5,2496,2496,8105,8105
2024-01-20 22:55:17.759683,6,0.0,0,0,7.75,1248,1872,6761,7433
2024-01-20 22:55:18.759531,6,0.0,0,0,2.75,1056,1464,6569,7001
2024-01-20 22:55:19.769119,6,0.0,0,0,6.5,1822,1643,7429,7215
2024-01-20 22:55:20.791186,6,0.0,0,0,88.12,8886,5264,14481,10847
2024-01-20 22:55:21.789709,6,0.0,0,0,99.5,9555,7409,15150,12997
2024-01-20 22:55:22.779647,7,0.0,0,0,99.25,9746,8577,15341,14168
2024-01-20 22:55:23.782645,7,0.0,0,0,99.12,9739,9158,15374,14771
2024-01-20 22:55:24.807701,7,0.0,0,0,99.12,10026,9592,15621,15196
2024-01-20 22:55:25.783782,7,0.0,286,143,96.37,9835,9713,15913,15554
2024-01-20 22:55:26.824580,7,0.0,95,119,99.12,9835,9774,15604,15578
2024-01-20 22:55:27.802286,7,0.0,0,59,99.62,9459,9616,15094,15334
2024-01-20 22:55:28.789491,7,0.0,0,28,99.62,9364,9490,14959,15144
2024-01-20 22:55:29.794704,7,0.0,0,14,99.25,9459,9474,15190,15166
2024-01-20 22:55:30.795356,8,0.0,0,7,99.25,9561,9517,15199,15181
2024-01-20 22:55:31.766292,8,0.0,0,3,44.25,3069,6293,8676,11928
2024-01-20 22:55:32.766367,8,0.0,0,1,2.62,1248,3770,6762,9343
2024-01-20 22:55:33.767380,8,0.0,0,0,2.75,1056,2413,6570,7956
2024-01-20 22:55:34.768507,8,0.0,0,0,2.75,1056,1734,6570,7262
2024-01-20 22:55:35.770642,8,0.0,0,0,2.87,1056,1395,6531,6895
2024-01-20 22:55:36.769608,8,0.0,0,0,3.0,1056,1225,6570,6731
2024-01-20 22:55:37.771458,8,0.0,0,0,2.25,1056,1140,6570,6650
2024-01-20 22:55:38.768556,8,0.0,0,0,2.87,1056,1098,6570,6609
2024-01-20 22:55:39.771584,8,0.0,0,0,2.37,1056,1077,6570,6589
2024-01-20 22:55:40.772799,8,0.0,0,0,3.12,1056,1066,6570,6579
2024-01-20 22:55:41.771968,8,0.0,0,0,3.12,1056,1061,6531,6554
2024-01-20 22:55:42.770822,8,0.0,0,0,3.0,1056,1058,6531,6541
2024-01-20 22:55:43.771961,8,0.0,0,0,3.0,1056,1057,6531,6534
2024-01-20 22:55:44.773367,8,0.0,0,0,2.75,1056,1056,6531,6531
2024-01-20 22:55:45.775249,8,0.0,0,0,2.87,1056,1056,6530,6531
2024-01-20 22:55:46.773157,8,0.0,0,0,3.0,1056,1056,6529,6529
2024-01-20 22:55:47.774880,8,0.0,0,0,2.75,1056,1056,6530,6529
2024-01-20 22:55:48.775665,8,0.0,0,0,2.75,1056,1056,6530,6529
2024-01-20 22:55:49.783164,8,0.0,0,0,6.37,1440,1248,6953,6741
2024-01-20 22:55:50.784983,8,0.0,96,48,11.0,2112,1680,7856,7298
2024-01-20 22:55:51.785840,9,2.29,384,216,15.75,2304,1992,8496,7897
2024-01-20 22:55:52.785740,9,0.0,384,300,15.5,2208,2100,8398,8147
2024-01-20 22:55:53.789722,10,0.0,384,342,15.0,2208,2154,8398,8272
2024-01-20 22:55:54.789761,10,22.9,384,363,15.0,2304,2229,8534,8403
2024-01-20 22:55:55.790866,10,0.0,384,373,14.75,2208,2218,8398,8399
2024-01-20 22:55:56.794286,11,0.0,384,378,14.0,2112,2165,8304,8351
2024-01-20 22:55:57.794115,11,19.1,384,381,14.62,2400,2282,8592,8471
