timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:04:37.553316,5,0.0,0,0,12.5,2208,2208,7881,7881
2024-01-20 22:04:38.525953,5,0.0,0,0,7.87,1248,1728,6826,7354
2024-01-20 22:04:39.528115,5,0.0,0,0,2.62,960,1344,6498,6926
2024-01-20 22:04:40.538878,5,0.0,0,0,6.87,1824,1584,7498,7212
2024-01-20 22:04:41.563699,5,0.0,0,0,88.87,9293,5438,14962,11086
2024-01-20 22:04:42.560828,5,0.0,0,0,99.25,9964,7701,15626,13356
2024-01-20 22:04:43.553371,5,0.0,0,0,99.87,9964,8832,15628,14491
2024-01-20 22:04:44.558471,5,0.0,0,0,99.25,9964,9398,15628,15059
2024-01-20 22:04:45.560457,5,0.0,0,0,99.12,10059,9728,15721,15388
2024-01-20 22:04:46.564099,5,0.0,287,143,97.12,9868,9798,15976,15681
2024-01-20 22:04:47.562959,5,0.0,95,119,99.75,10148,9973,15944,15812
2024-01-20 22:04:48.558573,5,0.0,0,59,99.87,9670,9821,15332,15569
2024-01-20 22:04:49.556802,6,0.0,0,28,100.0,9772,9796,15666,15616
2024-01-20 22:04:50.554591,6,0.0,0,14,100.0,9676,9736,15338,15476
2024-01-20 22:04:51.540717,6,0.0,191,102,59.12,4595,7165,10566,13019
2024-01-20 22:04:52.542967,7,4.4,382,242,15.75,2583,4874,8821,10920
2024-01-20 22:04:53.543326,7,4.7,382,312,15.25,2296,3585,8534,9726
2024-01-20 22:04:54.545675,8,9.0,287,299,15.37,2294,2939,8437,9079
2024-01-20 22:04:55.546905,8,7.4,287,293,14.25,2294,2616,8437,8756
2024-01-20 22:04:56.548653,9,0.0,287,290,14.62,2200,2408,8343,8549
2024-01-20 22:04:57.549938,9,2.9,287,288,14.5,2677,2542,8818,8682
2024-01-20 22:04:58.551316,9,4.5,287,287,14.62,2296,2419,8439,8559
2024-01-20 22:04:59.551910,10,99.2,478,382,13.5,2200,2309,8534,8545
2024-01-20 22:05:00.554062,10,0.0,2009,1195,15.25,2581,2445,10676,9609
2024-01-20 22:05:01.554990,10,13.6,2200,1697,15.5,2581,2513,10869,10238
2024-01-20 22:05:02.554630,10,29.8,2206,1951,15.87,2588,2550,10888,10561
2024-01-20 22:05:03.556865,10,4.9,2304,2127,15.62,2686,2618,11086,10822
2024-01-20 22:05:04.558154,10,17.0,2208,2167,15.62,2494,2556,10798,10808
2024-01-20 22:05:05.569229,10,0.0,1152,1659,15.75,2590,2573,9838,10322
2024-01-20 22:05:06.551316,10,0.0,480,1069,8.25,1343,1958,7687,9003
2024-01-20 22:05:07.555621,10,0.0,384,726,3.37,1055,1506,7206,8103
2024-01-20 22:05:08.553864,10,0.0,96,411,3.12,1055,1280,6856,7478
2024-01-20 22:05:09.555052,10,0.0,0,204,3.0,1055,1167,6720,7097
2024-01-20 22:05:10.556408,10,0.0,0,102,3.5,959,1063,6625,6859
2024-01-20 22:05:11.556650,10,0.0,0,51,3.0,959,1011,6534,6695
2024-01-20 22:05:12.555894,10,0.0,0,25,3.37,1055,1033,6630,6662
2024-01-20 22:05:13.555127,10,0.0,0,12,2.62,959,996,6534,6597
2024-01-20 22:05:14.557102,10,0.0,0,6,3.37,959,977,6534,6564
2024-01-20 22:05:15.556349,10,0.0,0,3,3.12,959,968,6534,6548
2024-01-20 22:05:16.557589,10,0.0,0,1,2.75,959,963,6534,6540
2024-01-20 22:05:17.557847,10,0.0,0,0,3.12,958,960,6533,6534
2024-01-20 22:05:18.559359,10,0.0,0,0,2.87,958,959,6625,6580
2024-01-20 22:05:19.558243,10,0.0,0,0,3.12,1053,1006,6720,6650
2024-01-20 22:05:20.557346,10,0.0,0,0,3.12,958,982,6625,6637
2024-01-20 22:05:21.558365,10,0.0,0,0,3.0,958,970,6625,6631
2024-01-20 22:05:22.561875,10,0.0,0,0,3.0,1053,1011,6625,6627
2024-01-20 22:05:23.558890,10,0.0,0,0,3.25,958,984,6530,6578
2024-01-20 22:05:24.559138,10,0.0,0,0,3.25,958,971,6530,6554
2024-01-20 22:05:25.561280,10,0.0,0,0,3.5,958,964,6530,6541
2024-01-20 22:05:26.561424,10,0.0,0,0,2.87,958,961,6530,6534
2024-01-20 22:05:27.560328,10,0.0,0,0,3.0,958,959,6531,6531
2024-01-20 22:05:28.561611,10,0.0,0,0,3.12,958,958,6530,6530
2024-01-20 22:05:29.562705,10,0.0,0,0,3.0,1053,1005,6626,6577
2024-01-20 22:05:30.563892,10,0.0,0,0,3.0,958,981,6531,6553
2024-01-20 22:05:31.562029,10,0.0,0,0,3.37,958,969,6531,6541
2024-01-20 22:05:32.564180,10,0.0,0,0,2.87,958,963,6622,6580
2024-01-20 22:05:33.565364,10,0.0,0,0,2.87,958,960,6531,6554
2024-01-20 22:05:34.564447,10,0.0,0,0,3.25,958,959,6526,6539
2024-01-20 22:05:35.565674,10,0.0,0,0,3.12,958,958,6531,6534
2024-01-20 22:05:36.565613,10,0.0,0,0,3.37,958,958,6531,6531
2024-01-20 22:05:37.566195,10,0.0,0,0,2.75,958,958,6531,6531
2024-01-20 22:05:38.567370,10,0.0,0,0,3.37,958,958,6531,6530
2024-01-20 22:05:39.567256,10,0.0,0,0,3.0,958,958,6526,6528
2024-01-20 22:05:40.567541,10,0.0,0,0,3.5,958,958,6531,6529
2024-01-20 22:05:41.569727,10,0.0,0,0,2.75,958,958,6531,6530
2024-01-20 22:05:42.578957,10,0.0,0,0,2.87,958,958,6526,6528
2024-01-20 22:05:43.577984,10,0.0,0,0,6.87,1342,1150,7008,6768
2024-01-20 22:05:44.582592,10,0.0,0,0,10.75,2398,1773,8064,7415
2024-01-20 22:05:45.577170,11,85.3,192,96,15.25,2398,2086,8375,7894
2024-01-20 22:05:46.578744,11,75.3,672,384,11.25,2110,2098,8878,8385
2024-01-20 22:05:47.578791,11,32.79,768,576,13.25,2206,2152,9070,8727
2024-01-20 22:05:48.579429,11,75.7,863,719,13.25,2206,2179,9165,8945
2024-01-20 22:05:49.579296,11,65.0,863,791,13.5,2206,2192,9166,9054
2024-01-20 22:05:50.585036,11,57.0,768,779,13.75,2206,2199,9071,9061
2024-01-20 22:05:51.581282,11,0.0,863,821,13.5,2206,2202,9165,9112
2024-01-20 22:05:52.590098,11,41.0,768,794,13.5,2206,2204,9071,9090
2024-01-20 22:05:53.577234,11,0.0,384,589,6.12,1247,1725,7495,8291
2024-01-20 22:05:54.578216,11,0.0,288,438,5.62,1439,1582,7552,7920
2024-01-20 22:05:55.577194,11,0.0,0,219,2.62,1053,1317,6715,7316
2024-01-20 22:05:56.578257,11,0.0,0,109,3.25,958,1137,6625,6968
2024-01-20 22:05:57.577280,11,0.0,0,54,3.12,958,1047,6620,6792
2024-01-20 22:05:58.578270,11,0.0,0,27,3.12,958,1002,6625,6706
2024-01-20 22:05:59.579546,11,0.0,0,13,3.0,958,980,6525,6615
2024-01-20 22:06:00.582660,11,0.0,0,6,3.25,958,969,6620,6616
2024-01-20 22:06:01.580725,11,0.0,0,3,3.25,958,963,6625,6620
2024-01-20 22:06:02.579856,11,0.0,0,1,3.12,958,960,6530,6573
2024-01-20 22:06:03.581588,11,0.0,0,0,3.12,958,959,6625,6598
2024-01-20 22:06:04.581672,11,0.0,0,0,3.0,958,958,6530,6563
2024-01-20 22:06:05.582047,11,0.0,0,0,3.0,958,958,6530,6545
2024-01-20 22:06:06.583105,11,0.0,0,0,3.0,958,958,6530,6537
2024-01-20 22:06:07.583106,11,0.0,0,0,3.0,958,958,6530,6533
2024-01-20 22:06:08.584094,11,0.0,0,0,3.12,958,958,6530,6531
2024-01-20 22:06:09.585256,11,0.0,0,0,2.87,958,958,6530,6530
2024-01-20 22:06:10.582404,11,0.0,0,0,2.87,958,958,6530,6529
2024-01-20 22:06:11.583329,11,0.0,0,0,2.87,958,958,6530,6529
2024-01-20 22:06:12.586592,11,0.0,0,0,2.87,958,958,6530,6529
2024-01-20 22:06:13.584644,11,0.0,0,0,3.12,958,958,6530,6529
2024-01-20 22:06:14.586647,11,0.0,0,0,2.87,958,958,6530,6529
2024-01-20 22:06:15.587655,11,0.0,0,0,3.25,958,958,6530,6529
2024-01-20 22:06:16.590713,11,0.0,0,0,3.75,1149,1053,6816,6670
2024-01-20 22:06:17.596062,11,0.0,0,0,4.75,1438,1245,7106,6888
2024-01-20 22:06:18.594709,11,0.0,0,0,13.37,2590,1917,8261,7573
2024-01-20 22:06:19.598234,11,14.8,1344,672,11.37,2110,2013,9510,8541
2024-01-20 22:06:20.595500,11,23.3,2206,1439,15.75,2398,2205,10700,9619
2024-01-20 22:06:21.598789,11,25.7,2302,1870,15.62,2494,2349,10892,10254
2024-01-20 22:06:22.595847,11,19.5,1344,1607,15.75,2494,2421,9934,10093
2024-01-20 22:06:23.596912,11,8.0,960,1283,15.12,2398,2409,9454,9772
2024-01-20 22:06:24.596464,11,81.7,863,1073,14.62,2302,2355,9261,9515
2024-01-20 22:06:25.591295,11,0.0,384,728,8.25,1343,1849,7591,8552
2024-01-20 22:06:26.617364,11,0.0,384,556,4.5,1439,1644,7727,8138
2024-01-20 22:06:27.591608,11,0.0,95,325,4.0,1053,1348,6890,7512
2024-01-20 22:06:28.593386,11,0.0,0,162,3.75,1053,1200,6715,7111
2024-01-20 22:06:29.591431,11,0.0,0,81,2.87,958,1079,6625,6867
2024-01-20 22:06:30.593682,11,0.0,0,40,3.12,957,1018,6619,6742
2024-01-20 22:06:31.593454,11,0.0,0,20,3.0,958,988,6625,6681
2024-01-20 22:06:32.593488,11,0.0,0,10,3.12,958,973,6620,6651
2024-01-20 22:06:33.598389,11,0.0,0,5,2.25,958,965,6625,6637
