time,server_round,loss,accuracy
2024-01-20 22:05:52,1,2.3005904299872264,0.09243697478991597
2024-01-20 22:06:25,2,2.049034357070923,0.2460984393757503
2024-01-20 22:06:56,3,1.6182142283235277,0.3505402160864346
2024-01-20 22:07:28,4,1.6155255947794234,0.3997599039615846
2024-01-20 22:07:58,5,1.5604121770177568,0.46338535414165666
2024-01-20 22:08:31,6,1.4174251896994454,0.45138055222088835
2024-01-20 22:09:03,7,1.450070321559906,0.47418967587034816
2024-01-20 22:09:35,8,1.34294969694955,0.5102040816326531
2024-01-20 22:10:07,9,1.487710109778813,0.49819927971188477
2024-01-20 22:10:37,10,1.3077911830374174,0.5138055222088835
2024-01-20 22:11:06,11,1.3604194819927216,0.5078031212484994
2024-01-20 22:11:36,12,1.3127504800047194,0.5150060024009604
2024-01-20 22:12:07,13,1.4811059321675981,0.5114045618247299
2024-01-20 22:12:38,14,1.31690685238157,0.5126050420168067
2024-01-20 22:13:09,15,1.3292233007294791,0.5186074429771909
2024-01-20 22:13:41,16,1.4108160393578666,0.517406962785114
2024-01-20 22:14:12,17,1.4215780411447798,0.5186074429771909
2024-01-20 22:14:43,18,1.5077330384935652,0.5066026410564226
2024-01-20 22:15:17,19,1.428985357284546,0.5078031212484994
2024-01-20 22:15:47,20,1.387171847479684,0.5210084033613446
