time,server_round,train_loss,train_acc,val_loss,val_acc
2024-01-20 23:36:12,1,1.7097645533286918,0.36346666666666666,2.3342742238725935,0.08643457382953182
2024-01-20 23:36:35,2,1.5836517831026498,0.41333333333333333,1.9203421899250575,0.2917166866746699
2024-01-20 23:36:58,3,1.4709515915078633,0.45813333333333334,1.6448626177651542,0.4021608643457383
2024-01-20 23:37:21,4,1.3308483321787947,0.5086666666666667,1.8166998284203666,0.40336134453781514
2024-01-20 23:37:45,5,1.2225985102734322,0.5570666666666667,1.974226474761963,0.43577430972388953
2024-01-20 23:38:08,6,1.1163692140983323,0.5961333333333333,1.871903930391584,0.43577430972388953
2024-01-20 23:38:31,7,1.035351229926287,0.6317333333333334,1.824893934386117,0.45858343337334934
2024-01-20 23:38:54,8,0.9886427774267682,0.6474666666666666,1.8476841960634505,0.42737094837935174
2024-01-20 23:39:18,9,0.9059899550373272,0.6842666666666667,1.7585441384996687,0.47418967587034816
2024-01-20 23:39:41,10,0.878648080058017,0.6941333333333334,2.004728691918509,0.4777911164465786
2024-01-20 23:40:04,11,0.802429003230596,0.7213333333333334,1.5976886238370622,0.503001200480192
2024-01-20 23:40:27,12,0.756522839352236,0.7326666666666667,1.6116128649030412,0.5450180072028812
2024-01-20 23:40:50,13,0.712390698618808,0.7550666666666667,1.765690871647426,0.5138055222088835
2024-01-20 23:41:13,14,0.6933093510441861,0.7597333333333334,1.9022265672683716,0.5054021608643458
2024-01-20 23:41:36,15,0.6218526661396027,0.7861333333333334,2.0480352299554005,0.5126050420168067
2024-01-20 23:41:59,16,0.6075792100469944,0.7908,1.8697705098560877,0.48739495798319327
2024-01-20 23:42:22,17,0.5643006891517316,0.8053333333333333,2.0114611387252808,0.5150060024009604
2024-01-20 23:42:45,18,0.5748697963811583,0.8026666666666666,2.1121615852628435,0.48139255702280914
2024-01-20 23:43:08,19,0.536349841598737,0.8136,2.120038730757577,0.48139255702280914
2024-01-20 23:43:31,20,0.5043611976049714,0.8290666666666666,1.9874877418790544,0.5006002400960384
2024-01-20 23:43:56,21,0.46755630333544845,0.8378666666666666,1.9302588530949183,0.531812725090036
2024-01-20 23:44:19,22,0.44959415268089814,0.8416,2.4684865134102956,0.4645858343337335
2024-01-20 23:44:42,23,0.4450483352451001,0.8426666666666667,1.972318206514631,0.5258103241296519
2024-01-20 23:45:04,24,0.43164286194211343,0.8465333333333334,2.0483145202909196,0.5258103241296519
2024-01-20 23:45:27,25,0.4632103938167378,0.8417333333333333,1.9427550349916731,0.5210084033613446
2024-01-20 23:45:50,26,0.40810349305807536,0.854,2.2145358494349887,0.4897959183673469
2024-01-20 23:46:14,27,0.36857018405098024,0.8738666666666667,2.179614782333374,0.5078031212484994
2024-01-20 23:46:37,28,0.33198590778698356,0.8825333333333333,2.2737162794385637,0.5042016806722689
2024-01-20 23:47:00,29,0.33305527977013993,0.8818666666666667,2.084127187728882,0.5462184873949579
2024-01-20 23:47:24,30,0.27527002358840685,0.9050666666666667,2.324229989733015,0.5138055222088835
