Client ID,Server Round,Start Time,End Time
4,1,2024-01-20 23:35:47,2024-01-20 23:36:12
4,2,2024-01-20 23:36:20,2024-01-20 23:36:35
4,3,2024-01-20 23:36:42,2024-01-20 23:36:58
4,4,2024-01-20 23:37:06,2024-01-20 23:37:21
4,5,2024-01-20 23:37:29,2024-01-20 23:37:45
4,6,2024-01-20 23:37:53,2024-01-20 23:38:08
4,7,2024-01-20 23:38:16,2024-01-20 23:38:31
4,8,2024-01-20 23:38:39,2024-01-20 23:38:54
4,9,2024-01-20 23:39:02,2024-01-20 23:39:18
4,10,2024-01-20 23:39:25,2024-01-20 23:39:41
4,11,2024-01-20 23:39:48,2024-01-20 23:40:04
4,12,2024-01-20 23:40:12,2024-01-20 23:40:27
4,13,2024-01-20 23:40:34,2024-01-20 23:40:50
4,14,2024-01-20 23:40:57,2024-01-20 23:41:13
4,15,2024-01-20 23:41:20,2024-01-20 23:41:36
4,16,2024-01-20 23:41:43,2024-01-20 23:41:59
4,17,2024-01-20 23:42:06,2024-01-20 23:42:22
4,18,2024-01-20 23:42:30,2024-01-20 23:42:45
4,19,2024-01-20 23:42:52,2024-01-20 23:43:08
4,20,2024-01-20 23:43:16,2024-01-20 23:43:31
4,21,2024-01-20 23:43:41,2024-01-20 23:43:56
4,22,2024-01-20 23:44:04,2024-01-20 23:44:19
4,23,2024-01-20 23:44:26,2024-01-20 23:44:42
4,24,2024-01-20 23:44:49,2024-01-20 23:45:04
4,25,2024-01-20 23:45:12,2024-01-20 23:45:27
4,26,2024-01-20 23:45:35,2024-01-20 23:45:50
4,27,2024-01-20 23:45:59,2024-01-20 23:46:14
4,28,2024-01-20 23:46:22,2024-01-20 23:46:37
4,29,2024-01-20 23:46:45,2024-01-20 23:47:00
4,30,2024-01-20 23:47:08,2024-01-20 23:47:24
