time,server_round,loss,accuracy
2024-01-20 22:29:24,1,2.30666937146868,0.10324129651860744
2024-01-20 22:29:47,2,2.322031157357352,0.09483793517406963
2024-01-20 22:30:12,3,2.188921179090227,0.16326530612244897
2024-01-20 22:30:35,4,1.4411378417696272,0.5066026410564226
2024-01-20 22:30:59,5,1.3518477507999964,0.5210084033613446
2024-01-20 22:31:23,6,1.3940268073763167,0.5270108043217286
2024-01-20 22:31:48,7,1.4105948039463587,0.5294117647058824
2024-01-20 22:32:10,8,1.4411303315843855,0.5570228091236494
2024-01-20 22:32:35,9,1.472176534788949,0.5294117647058824
2024-01-20 22:32:59,10,1.4770982606070382,0.5522208883553421
2024-01-20 22:33:21,11,1.5360069615500314,0.5414165666266506
2024-01-20 22:33:45,12,1.5141979115349906,0.5474189675870348
2024-01-20 22:34:08,13,1.592767902782985,0.5474189675870348
2024-01-20 22:34:31,14,1.6513738972800118,0.5642256902761105
2024-01-20 22:34:54,15,1.6648166520254952,0.553421368547419
2024-01-20 22:35:17,16,1.6570844650268555,0.553421368547419
2024-01-20 22:35:41,17,1.8100481033325195,0.5510204081632653
2024-01-20 22:36:04,18,1.7796193020684379,0.5402160864345739
2024-01-20 22:36:28,19,1.824338640485491,0.539015606242497
2024-01-20 22:36:52,20,1.8338230678013392,0.5330132052821128
