time,server_round,loss,accuracy
2024-01-20 22:05:53,1,2.3005259888512746,0.11404561824729892
2024-01-20 22:06:25,2,2.0291406427110945,0.22569027611044418
2024-01-20 22:06:57,3,1.7099209002086095,0.33013205282112845
2024-01-20 22:07:28,4,1.5534830135958535,0.39255702280912363
2024-01-20 22:07:58,5,1.478419644492013,0.44537815126050423
2024-01-20 22:08:31,6,1.4675618410110474,0.45738295318127253
2024-01-20 22:09:03,7,1.4337735346385412,0.4801920768307323
2024-01-20 22:09:35,8,1.367449368749346,0.4969987995198079
2024-01-20 22:10:07,9,1.3756414822169714,0.49939975990396157
2024-01-20 22:10:37,10,1.2585212801183974,0.49939975990396157
2024-01-20 22:11:06,11,1.245324826666287,0.517406962785114
2024-01-20 22:11:36,12,1.3400662711688451,0.5258103241296519
2024-01-20 22:12:07,13,1.2458722463675909,0.5462184873949579
2024-01-20 22:12:38,14,1.2850218415260315,0.5474189675870348
2024-01-20 22:13:09,15,1.260296676840101,0.5474189675870348
2024-01-20 22:13:41,16,1.2947142124176025,0.553421368547419
2024-01-20 22:14:12,17,1.3812617829867773,0.5654261704681873
2024-01-20 22:14:43,18,1.3361605150359017,0.5666266506602641
2024-01-20 22:15:17,19,1.5139037540980749,0.5690276110444178
2024-01-20 22:15:47,20,1.2700268115316118,0.5498199279711885
