timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:04:48.200551,3,0.0,0,0,10.62,2492,2492,7889,7889
2024-01-20 22:04:49.178592,3,0.0,0,0,8.25,1342,1917,6740,7314
2024-01-20 22:04:50.177543,3,0.0,0,0,2.62,1055,1486,6453,6883
2024-01-20 22:04:51.189100,3,0.0,0,0,6.62,1917,1701,7355,7118
2024-01-20 22:04:52.212597,3,0.0,0,0,88.25,9166,5433,14593,10855
2024-01-20 22:04:53.204845,3,0.0,0,0,99.37,10305,7869,15826,13340
2024-01-20 22:04:54.219023,4,0.0,0,0,99.25,10401,9135,15922,14630
2024-01-20 22:04:55.211221,4,0.0,0,0,100.0,10401,9768,15922,15275
2024-01-20 22:04:56.208751,4,0.0,0,0,99.12,10401,10084,15922,15597
2024-01-20 22:04:57.202329,4,0.0,381,190,96.37,10210,10147,16177,15886
2024-01-20 22:04:58.203924,4,0.0,95,142,99.75,10592,10369,16153,16018
2024-01-20 22:04:59.205505,4,0.0,0,71,99.25,10114,10241,15540,15778
2024-01-20 22:05:00.212115,5,0.0,0,35,99.37,10114,10177,15771,15772
2024-01-20 22:05:01.218380,5,0.0,0,17,99.62,10114,10145,15635,15703
2024-01-20 22:05:02.187313,5,0.0,0,8,34.25,2778,6461,8215,11957
2024-01-20 22:05:03.184360,5,0.0,0,4,3.0,1247,3854,6647,9301
2024-01-20 22:05:04.185427,5,0.0,0,2,2.62,1055,2454,6455,7877
2024-01-20 22:05:05.185723,5,0.0,0,1,3.25,1055,1754,6455,7165
2024-01-20 22:05:06.198784,5,0.0,191,96,8.37,2588,2171,8297,7730
2024-01-20 22:05:07.197013,5,0.0,383,239,16.0,2778,2474,8894,8310
2024-01-20 22:05:08.198957,6,24.1,383,311,15.62,2396,2435,8416,8362
2024-01-20 22:05:09.202881,6,21.5,383,347,15.5,2396,2415,8512,8436
2024-01-20 22:05:10.204542,7,6.4,383,365,15.12,2396,2405,8416,8425
2024-01-20 22:05:11.204552,7,27.7,383,374,14.87,2300,2352,8320,8372
2024-01-20 22:05:12.205907,8,38.4,383,378,14.62,2205,2278,8225,8297
2024-01-20 22:05:13.205856,8,22.3,383,380,15.12,2588,2433,8608,8451
2024-01-20 22:05:14.208940,8,7.6,383,381,14.25,2300,2366,8320,8384
2024-01-20 22:05:15.209537,9,12.7,383,382,14.62,2205,2285,8225,8303
2024-01-20 22:05:16.212928,10,7.7,383,382,15.37,2588,2436,8704,8502
2024-01-20 22:05:17.220878,11,0.0,2585,1483,15.37,2970,2703,11518,10009
2024-01-20 22:05:18.223009,11,5.6,3635,2559,16.12,2968,2835,12699,11352
2024-01-20 22:05:19.223034,11,0.0,3633,3096,15.87,2964,2899,12731,12040
2024-01-20 22:05:20.220695,11,38.79,3633,3364,16.12,2964,2931,12771,12404
2024-01-20 22:05:21.219347,11,12.2,3729,3546,16.0,2868,2899,12771,12586
2024-01-20 22:05:22.221741,11,5.3,3729,3636,15.62,2870,2884,12773,12677
2024-01-20 22:05:23.221596,11,75.5,3253,3445,16.12,2774,2829,12297,12487
2024-01-20 22:05:24.220718,11,19.89,3061,3253,15.87,2774,2801,12105,12294
2024-01-20 22:05:25.221067,11,33.5,2679,2966,15.75,2774,2787,11725,12008
2024-01-20 22:05:26.227631,11,49.1,2296,2631,15.87,2774,2780,11246,11626
2024-01-20 22:05:27.222905,11,0.0,2583,2607,15.75,2679,2729,11534,11578
2024-01-20 22:05:28.221857,11,65.59,2679,2643,16.12,2679,2704,11630,11603
2024-01-20 22:05:29.223086,11,1.4,2583,2613,15.62,2679,2691,11534,11567
2024-01-20 22:05:30.224581,11,53.8,2679,2646,15.62,2583,2637,11534,11549
2024-01-20 22:05:31.224907,11,12.3,2679,2662,15.37,2583,2610,11534,11540
2024-01-20 22:05:32.223987,11,0.0,2583,2622,15.25,2583,2596,11438,11487
2024-01-20 22:05:33.223958,11,0.3,2583,2602,15.87,2583,2589,11438,11460
2024-01-20 22:05:34.225163,11,1.9,2583,2592,15.5,2679,2634,11534,11495
2024-01-20 22:05:35.227307,11,0.0,2679,2635,15.75,2679,2656,11630,11560
2024-01-20 22:05:36.227608,11,0.0,2679,2657,15.5,2583,2619,11534,11545
2024-01-20 22:05:37.228324,11,10.3,2679,2668,15.62,2583,2601,11534,11538
2024-01-20 22:05:38.228716,11,23.0,2774,2721,15.37,2583,2592,11629,11582
2024-01-20 22:05:39.227771,11,47.8,2774,2747,15.5,2583,2587,11629,11603
2024-01-20 22:05:40.227007,11,73.8,2583,2665,15.37,2487,2537,11342,11471
2024-01-20 22:05:41.228998,11,2.6,2296,2480,15.75,2489,2513,11057,11262
2024-01-20 22:05:42.229401,11,35.5,1627,2053,15.37,2585,2549,10252,10755
2024-01-20 22:05:43.223001,11,0.0,670,1361,9.25,1532,2040,7879,9315
2024-01-20 22:05:44.224118,11,0.0,383,872,3.0,1150,1595,7170,8242
2024-01-20 22:05:45.223291,11,0.0,0,436,3.37,1151,1373,6629,7434
2024-01-20 22:05:46.225382,11,0.0,0,218,3.37,1151,1262,6631,7031
2024-01-20 22:05:47.223457,11,0.0,0,109,2.87,1151,1206,6631,6830
2024-01-20 22:05:48.222607,11,0.0,0,54,3.5,1151,1178,6631,6729
2024-01-20 22:05:49.222707,11,0.0,0,27,3.0,1151,1164,6631,6679
2024-01-20 22:05:50.222906,11,0.0,0,13,3.0,1151,1157,6631,6653
2024-01-20 22:05:51.224860,11,0.0,0,6,2.87,1151,1154,6631,6641
2024-01-20 22:05:52.224716,11,0.0,0,3,3.75,1151,1152,6631,6634
2024-01-20 22:05:53.230857,12,99.1,287,145,7.25,2013,1582,7954,7294
2024-01-20 22:05:54.227030,12,0.0,575,360,10.0,1629,1605,7978,7634
2024-01-20 22:05:55.231833,12,99.5,957,658,9.0,1914,1759,8777,8204
2024-01-20 22:05:56.236223,12,7.5,3155,1906,12.5,2294,2026,11623,9912
2024-01-20 22:05:57.236147,12,0.0,4207,3056,15.25,2581,2303,13057,11483
2024-01-20 22:05:58.237555,12,0.2,4302,3679,15.87,2581,2442,13191,12337
2024-01-20 22:05:59.236609,12,3.7,4398,4038,15.75,2581,2511,13287,12810
2024-01-20 22:06:00.240531,12,0.0,4302,4170,16.0,2581,2546,13191,12999
2024-01-20 22:06:01.238841,12,0.0,3536,3853,16.25,2581,2563,12387,12691
2024-01-20 22:06:02.237934,12,0.0,3442,3647,15.37,2583,2573,12334,12511
2024-01-20 22:06:03.237712,12,24.9,3536,3592,16.25,2487,2530,12332,12420
2024-01-20 22:06:04.238864,12,24.5,3540,3565,16.12,2487,2508,12336,12377
2024-01-20 22:06:05.239006,12,37.4,3633,3599,15.5,2487,2497,12429,12401
2024-01-20 22:06:06.241575,12,75.0,3536,3568,15.62,2583,2540,12429,12414
2024-01-20 22:06:07.244800,12,84.1,3536,3552,15.5,2487,2513,12333,12371
2024-01-20 22:06:08.244406,12,57.4,3540,3546,15.62,2487,2500,12336,12352
2024-01-20 22:06:09.241674,12,6.5,3444,3495,15.62,2487,2493,12242,12295
2024-01-20 22:06:10.241451,12,25.1,3540,3517,15.5,2487,2490,12299,12296
2024-01-20 22:06:11.247605,12,88.7,3536,3527,16.12,2487,2488,12294,12293
2024-01-20 22:06:12.241563,12,86.0,3536,3532,16.12,2583,2535,12390,12340
2024-01-20 22:06:13.244018,12,0.0,3444,3488,15.87,2487,2511,12203,12271
2024-01-20 22:06:14.244290,12,38.2,3635,3561,15.62,2583,2547,12490,12379
2024-01-20 22:06:15.248345,12,56.4,3540,3550,15.62,2487,2517,12299,12337
2024-01-20 22:06:16.243462,12,47.4,3731,3640,15.75,2583,2550,12586,12460
2024-01-20 22:06:17.245346,12,17.3,2968,3304,15.5,2680,2615,11920,12189
2024-01-20 22:06:18.237040,12,0.0,1054,2179,9.37,1533,2074,8401,10295
2024-01-20 22:06:19.237050,12,0.0,766,1472,3.12,1151,1612,7634,8963
2024-01-20 22:06:20.238485,12,0.0,287,878,3.25,1151,1381,6995,7978
2024-01-20 22:06:21.239539,12,0.0,0,438,3.12,1247,1314,6767,7370
2024-01-20 22:06:22.238306,12,0.0,0,219,3.25,1151,1232,6631,6998
2024-01-20 22:06:23.239470,12,0.0,0,109,3.12,1151,1191,6631,6813
2024-01-20 22:06:24.239729,12,0.0,0,54,3.0,1151,1171,6631,6720
2024-01-20 22:06:25.248554,12,0.0,0,27,5.0,1630,1400,7148,6933
2024-01-20 22:06:26.247705,12,0.0,575,301,9.75,1821,1610,8306,7619
2024-01-20 22:06:27.248533,12,99.4,1436,868,9.0,1914,1762,9390,8503
2024-01-20 22:06:28.249297,12,68.9,4493,2680,15.62,2486,2124,13247,10874
2024-01-20 22:06:29.249607,12,20.7,4589,3634,16.0,2581,2352,13438,12155
2024-01-20 22:06:30.250889,12,1.9,4589,4111,15.75,2581,2466,13438,12795
2024-01-20 22:06:31.249787,12,35.7,4876,4493,15.75,2581,2523,13861,13326
2024-01-20 22:06:32.252100,12,79.2,4780,4636,15.62,2581,2552,13669,13496
2024-01-20 22:06:33.254071,12,0.0,4685,4660,16.25,2581,2566,13574,13534
2024-01-20 22:06:34.252886,12,84.9,4876,4768,15.87,2581,2573,13765,13647
2024-01-20 22:06:35.254108,12,0.0,4685,4726,15.87,2581,2577,13574,13610
2024-01-20 22:06:36.252987,12,22.1,4876,4801,15.62,2677,2627,13861,13735
2024-01-20 22:06:37.252911,12,64.5,4876,4838,15.87,2677,2652,13861,13796
2024-01-20 22:06:38.253963,12,6.5,4685,4761,16.5,2581,2616,13574,13683
2024-01-20 22:06:39.255305,12,86.1,4972,4866,15.37,2581,2598,13861,13769
2024-01-20 22:06:40.254462,12,8.19,4780,4823,15.75,2677,2637,13726,13747
2024-01-20 22:06:41.256496,12,46.9,4780,4801,15.75,2677,2657,13726,13735
2024-01-20 22:06:42.256474,12,18.7,4972,4886,16.0,2677,2667,13957,13844
2024-01-20 22:06:43.256497,12,16.3,4493,4689,15.62,2677,2672,13478,13660
2024-01-20 22:06:44.257409,12,22.0,4207,4448,15.87,2677,2674,13191,13425
2024-01-20 22:06:45.258512,12,38.2,3729,4088,15.37,2583,2628,12621,13021
2024-01-20 22:06:46.258451,12,60.9,3635,3861,15.37,2583,2605,12529,12773
2024-01-20 22:06:47.259994,12,81.4,3635,3747,15.62,2583,2594,12529,12650
2024-01-20 22:06:48.254095,12,0.0,1436,2592,13.25,1914,2254,9296,10972
2024-01-20 22:06:49.253113,12,0.0,766,1679,3.12,1246,1750,7729,9350
2024-01-20 22:06:50.254070,12,0.0,287,983,3.62,1151,1450,7036,8191
2024-01-20 22:06:51.254246,12,0.0,0,491,2.75,1151,1300,6670,7429
2024-01-20 22:06:52.254223,12,0.0,0,245,3.0,1151,1225,6670,7048
2024-01-20 22:06:53.255317,12,0.0,0,122,3.0,1151,1188,6670,6858
2024-01-20 22:06:54.255469,12,0.0,0,61,3.12,1151,1169,6670,6763
2024-01-20 22:06:55.258547,12,0.0,0,30,3.0,1151,1160,6670,6716
2024-01-20 22:06:56.260783,12,0.0,0,15,2.75,1151,1155,6670,6692
2024-01-20 22:06:57.267601,12,45.9,575,295,8.0,1917,1536,8265,7478
2024-01-20 22:06:58.262071,12,0.0,1054,674,8.25,1533,1534,8400,7937
2024-01-20 22:06:59.269138,12,84.4,4302,2488,16.0,2486,2010,13057,10497
2024-01-20 22:07:00.267103,12,36.4,4685,3586,15.75,2486,2248,13477,11985
2024-01-20 22:07:01.267206,12,0.0,4682,4134,16.12,2581,2414,13569,12776
2024-01-20 22:07:02.269014,12,2.5,4586,4360,15.75,2581,2497,13472,13124
2024-01-20 22:07:03.268374,12,10.7,4207,4283,15.5,2581,2539,13096,13109
2024-01-20 22:07:04.271709,12,4.5,3536,3910,15.25,2581,2560,12387,12748
2024-01-20 22:07:05.271606,12,37.6,3729,3819,15.75,2772,2666,12770,12758
2024-01-20 22:07:06.271903,12,0.0,2868,3343,14.75,2583,2624,11721,12238
2024-01-20 22:07:07.272856,12,0.0,2870,3106,15.12,2583,2603,11723,11979
2024-01-20 22:07:08.268405,12,11.1,2870,2988,14.75,2487,2545,11627,11802
2024-01-20 22:07:09.272232,12,41.1,2966,2977,14.75,2583,2564,11821,11810
2024-01-20 22:07:10.272788,12,85.1,2870,2923,15.12,2487,2525,11627,11717
2024-01-20 22:07:11.270798,12,0.5,2868,2895,14.87,2583,2554,11721,11718
2024-01-20 22:07:12.271632,12,11.4,2868,2881,14.87,2583,2568,11721,11718
2024-01-20 22:07:13.273828,12,34.6,2868,2874,14.75,2487,2527,11625,11670
2024-01-20 22:07:14.274513,12,0.0,2868,2871,15.12,2583,2555,11721,11695
2024-01-20 22:07:15.273894,12,29.2,2870,2870,15.0,2487,2521,11627,11660
2024-01-20 22:07:16.274933,12,89.5,2964,2917,14.75,2487,2504,11721,11690
2024-01-20 22:07:17.276192,12,13.4,2870,2893,15.0,2487,2495,11627,11657
2024-01-20 22:07:18.277609,12,1.4,2868,2880,14.75,2487,2491,11625,11640
2024-01-20 22:07:19.276411,12,26.5,2870,2875,15.25,2487,2489,11627,11633
2024-01-20 22:07:20.276289,12,15.6,2010,2442,14.75,2585,2537,10637,11134
2024-01-20 22:07:21.271105,12,0.0,766,1604,6.5,1438,1987,8018,9575
2024-01-20 22:07:22.270878,12,0.0,671,1137,3.0,1246,1616,7634,8603
2024-01-20 22:07:23.271912,12,0.0,191,664,2.75,1150,1383,6898,7750
2024-01-20 22:07:24.270945,12,0.0,0,332,2.87,1151,1267,6669,7208
2024-01-20 22:07:25.271981,12,0.0,0,166,2.75,1246,1256,6723,6965
2024-01-20 22:07:26.271929,12,0.0,0,83,3.37,1247,1251,6725,6844
2024-01-20 22:07:27.274069,12,0.0,0,41,3.25,1151,1201,6629,6734
2024-01-20 22:07:28.282047,12,0.0,191,116,5.87,1821,1511,7666,7200
2024-01-20 22:07:29.277001,12,75.3,574,345,8.87,1725,1618,8112,7656
2024-01-20 22:07:30.284599,12,63.8,2774,1559,9.62,2392,2005,11206,9429
2024-01-20 22:07:31.285893,12,0.9,4586,3072,15.75,2579,2292,13432,11429
2024-01-20 22:07:32.282953,12,53.6,4777,3924,16.12,2675,2483,13758,12592
2024-01-20 22:07:33.281998,12,64.8,4968,4446,16.12,2677,2580,13951,13271
2024-01-20 22:07:34.282873,12,7.2,4586,4516,15.12,2581,2580,13472,13371
2024-01-20 22:07:35.285168,12,68.3,3917,4216,15.25,2677,2628,12900,13134
2024-01-20 22:07:36.283984,12,76.8,3633,3924,15.37,2581,2604,12522,12826
2024-01-20 22:07:37.283930,12,12.8,3729,3826,15.25,2581,2592,12618,12720
2024-01-20 22:07:38.284869,12,41.0,3824,3825,15.37,2581,2586,12713,12716
2024-01-20 22:07:39.284851,12,88.1,3729,3777,14.87,2581,2583,12579,12646
2024-01-20 22:07:40.286065,12,15.4,3633,3704,15.37,2581,2582,12483,12563
2024-01-20 22:07:41.286086,12,5.9,3633,3669,14.75,2583,2582,12486,12523
2024-01-20 22:07:42.286251,12,31.7,3824,3746,15.25,2583,2582,12677,12598
2024-01-20 22:07:43.286322,12,94.4,3731,3738,15.12,2583,2582,12586,12590
2024-01-20 22:07:44.287304,12,13.6,3729,3733,15.25,2583,2582,12582,12584
2024-01-20 22:07:45.287471,12,59.1,3824,3778,15.25,2583,2582,12677,12629
2024-01-20 22:07:46.287218,12,50.4,3729,3753,15.0,2583,2582,12582,12604
2024-01-20 22:07:47.289372,12,0.0,3633,3693,15.25,2583,2582,12486,12544
2024-01-20 22:07:48.289563,12,22.7,3729,3711,15.12,2583,2582,12582,12562
