time,server_round,loss,accuracy
2024-01-20 22:29:24,1,2.304215056555612,0.09723889555822329
2024-01-20 22:29:48,2,2.313685859952654,0.07563025210084033
2024-01-20 22:30:12,3,2.1646193776811873,0.19807923169267708
2024-01-20 22:30:35,4,1.3764087132045202,0.5186074429771909
2024-01-20 22:30:59,5,1.2755640745162964,0.5522208883553421
2024-01-20 22:31:23,6,1.3499705621174403,0.553421368547419
2024-01-20 22:31:48,7,1.330696974481855,0.5438175270108043
2024-01-20 22:32:11,8,1.3666133540017265,0.5582232893157263
2024-01-20 22:32:35,9,1.3947015489850725,0.5498199279711885
2024-01-20 22:32:59,10,1.4453797680991036,0.5690276110444178
2024-01-20 22:33:22,11,1.485075899532863,0.5666266506602641
2024-01-20 22:33:45,12,1.5528583186013358,0.5414165666266506
2024-01-20 22:34:08,13,1.5426465783800398,0.5474189675870348
2024-01-20 22:34:31,14,1.5875062431607927,0.5498199279711885
2024-01-20 22:34:54,15,1.6566791875021798,0.553421368547419
2024-01-20 22:35:17,16,1.784344962665013,0.5354141656662665
2024-01-20 22:35:41,17,1.7767085177557809,0.5474189675870348
2024-01-20 22:36:04,18,1.7449703557150704,0.5462184873949579
2024-01-20 22:36:28,19,1.8188374553407942,0.5462184873949579
2024-01-20 22:36:51,20,1.9192771400724138,0.5498199279711885
