timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:28:28.507678,6,0.0,0,0,7.37,2588,2588,8066,8066
2024-01-20 22:28:29.484280,6,0.0,0,0,8.0,1344,1966,6784,7425
2024-01-20 22:28:30.483732,6,0.0,0,0,2.5,1056,1511,6497,6959
2024-01-20 22:28:31.495164,6,0.0,0,0,7.0,1822,1666,7302,7130
2024-01-20 22:28:32.514313,6,0.0,0,0,88.62,9166,5416,14634,10881
2024-01-20 22:28:33.517367,6,0.0,0,0,99.5,9835,7625,15397,13138
2024-01-20 22:28:34.508727,6,0.0,0,0,99.37,9930,8777,15493,14315
2024-01-20 22:28:35.521567,7,0.0,0,0,99.37,9930,9353,15493,14903
2024-01-20 22:28:36.515471,7,0.0,0,0,100.0,9930,9641,15493,15197
2024-01-20 22:28:37.510006,7,0.0,381,190,96.5,9733,9687,15741,15468
2024-01-20 22:28:38.529007,7,0.0,95,142,99.37,10026,9856,15763,15613
2024-01-20 22:28:39.528436,7,0.0,0,71,99.37,9453,9654,15018,15313
2024-01-20 22:28:40.517730,7,0.0,0,35,99.5,9364,9509,14929,15119
2024-01-20 22:28:41.513971,7,0.0,0,17,99.62,9644,9576,15343,15230
2024-01-20 22:28:42.534325,7,0.0,0,8,100.0,9555,9565,15215,15221
2024-01-20 22:28:43.493471,7,0.0,0,4,41.5,2974,6269,8452,11836
2024-01-20 22:28:44.491595,7,0.0,0,2,2.75,1248,3758,6691,9262
2024-01-20 22:28:45.490643,7,0.0,0,1,2.87,1056,2407,6498,7879
2024-01-20 22:28:46.492694,7,0.0,0,0,2.37,1056,1730,6498,7187
2024-01-20 22:28:47.493716,7,0.0,0,0,2.87,1056,1393,6498,6842
2024-01-20 22:28:48.492864,7,0.0,0,0,2.87,1056,1224,6498,6670
2024-01-20 22:28:49.493955,7,0.0,0,0,2.87,1056,1140,6498,6583
2024-01-20 22:28:50.494076,7,0.0,0,0,2.62,1056,1098,6498,6541
2024-01-20 22:28:51.503430,8,0.0,95,47,7.25,1918,1508,7493,7016
2024-01-20 22:28:52.505705,8,0.0,383,215,15.25,2302,1905,8555,7784
2024-01-20 22:28:53.505709,9,3.9,383,299,15.62,2302,2103,8459,8120
2024-01-20 22:28:54.508555,9,8.9,383,341,14.87,2302,2202,8461,8290
2024-01-20 22:28:55.509817,9,0.0,383,362,15.25,2398,2300,8555,8422
2024-01-20 22:28:56.510905,10,22.2,383,372,14.5,2206,2253,8269,8345
2024-01-20 22:28:57.511905,10,44.6,383,377,13.75,2206,2229,8269,8305
