Client ID,Server Round,Start Time,End Time
0,1,2024-01-20 22:55:51,2024-01-20 22:56:21
0,2,2024-01-20 22:56:36,2024-01-20 22:56:57
0,3,2024-01-20 22:57:11,2024-01-20 22:57:33
0,4,2024-01-20 22:57:47,2024-01-20 22:58:08
0,5,2024-01-20 22:58:22,2024-01-20 22:58:43
0,6,2024-01-20 22:58:57,2024-01-20 22:59:19
0,7,2024-01-20 22:59:32,2024-01-20 22:59:54
0,8,2024-01-20 23:00:08,2024-01-20 23:00:30
0,9,2024-01-20 23:00:43,2024-01-20 23:01:05
0,10,2024-01-20 23:01:19,2024-01-20 23:01:40
0,11,2024-01-20 23:01:53,2024-01-20 23:02:14
0,12,2024-01-20 23:02:28,2024-01-20 23:02:49
0,13,2024-01-20 23:03:02,2024-01-20 23:03:24
0,14,2024-01-20 23:03:37,2024-01-20 23:03:59
0,15,2024-01-20 23:04:12,2024-01-20 23:04:34
0,16,2024-01-20 23:04:49,2024-01-20 23:05:10
0,17,2024-01-20 23:05:24,2024-01-20 23:05:45
0,18,2024-01-20 23:05:59,2024-01-20 23:06:20
0,19,2024-01-20 23:06:33,2024-01-20 23:06:55
0,20,2024-01-20 23:07:08,2024-01-20 23:07:29
