timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:55:16.773627,6,0.0,0,0,8.25,2593,2593,8129,8129
2024-01-20 22:55:17.744659,6,0.0,0,0,8.12,1440,2016,6976,7552
2024-01-20 22:55:18.745427,6,0.0,0,0,2.87,1152,1584,6688,7120
2024-01-20 22:55:19.756826,6,0.0,0,0,6.25,1921,1752,7495,7306
2024-01-20 22:55:20.770957,6,0.0,0,0,87.62,9280,5516,14844,11076
2024-01-20 22:55:21.788346,6,0.0,0,0,99.37,10135,7825,15794,13434
2024-01-20 22:55:22.776085,7,0.0,0,0,100.0,10135,8980,15794,14613
2024-01-20 22:55:23.776695,7,0.0,0,0,99.12,10135,9557,15891,15251
2024-01-20 22:55:24.778076,7,0.0,0,0,99.5,10326,9941,15986,15618
2024-01-20 22:55:25.763060,7,0.0,382,191,96.75,10039,9990,16238,15928
2024-01-20 22:55:26.792144,7,0.0,191,191,98.75,10135,10062,16065,15996
2024-01-20 22:55:27.835310,7,0.0,0,95,98.87,9663,9862,15458,15726
2024-01-20 22:55:28.787977,7,0.0,0,47,99.0,9568,9715,15228,15475
2024-01-20 22:55:29.779280,7,0.0,0,23,99.62,9855,9785,15650,15561
2024-01-20 22:55:30.781221,8,0.0,0,11,99.62,9855,9820,15611,15585
2024-01-20 22:55:31.757264,8,0.0,0,5,53.75,3840,6830,9415,12499
2024-01-20 22:55:32.754126,8,0.0,0,2,2.87,1345,4086,6881,9689
2024-01-20 22:55:33.751195,8,0.0,0,1,3.0,1153,2620,6691,8189
2024-01-20 22:55:34.756339,8,0.0,0,0,2.75,1153,1886,6691,7438
2024-01-20 22:55:35.756438,8,0.0,0,0,2.75,1153,1519,6731,7084
2024-01-20 22:55:36.755582,8,0.0,0,0,3.12,1153,1336,6731,6906
2024-01-20 22:55:37.755718,8,0.0,0,0,2.87,1153,1244,6691,6797
2024-01-20 22:55:38.754389,8,0.0,0,0,2.87,1153,1198,6691,6743
2024-01-20 22:55:39.757839,8,0.0,0,0,2.5,1153,1175,6731,6736
2024-01-20 22:55:40.755722,8,0.0,0,0,2.75,1153,1164,6691,6713
2024-01-20 22:55:41.757887,8,0.0,0,0,2.87,1153,1158,6691,6701
2024-01-20 22:55:42.758976,8,0.0,0,0,2.75,1153,1155,6691,6695
2024-01-20 22:55:43.759742,8,0.0,0,0,2.5,1153,1154,6689,6692
2024-01-20 22:55:44.757831,8,0.0,0,0,3.0,1153,1153,6691,6690
2024-01-20 22:55:45.760019,8,0.0,0,0,3.12,1153,1153,6691,6690
2024-01-20 22:55:46.758883,8,0.0,0,0,2.87,1153,1153,6689,6689
2024-01-20 22:55:47.760002,8,0.0,0,0,3.12,1153,1153,6691,6690
2024-01-20 22:55:48.761042,8,0.0,0,0,2.62,1153,1153,6689,6689
2024-01-20 22:55:49.763461,8,0.0,0,0,4.25,1345,1249,6881,6784
2024-01-20 22:55:50.765581,8,0.0,0,0,5.75,1441,1345,6977,6881
2024-01-20 22:55:51.771019,8,33.79,192,96,10.87,2305,1825,8303,7591
2024-01-20 22:55:52.769798,9,1.4,480,288,15.37,2400,2112,8710,8150
2024-01-20 22:55:53.771966,9,8.19,480,384,15.12,2400,2256,8750,8450
2024-01-20 22:55:54.777894,10,4.5,480,432,15.0,2401,2328,8751,8600
2024-01-20 22:55:55.776853,10,0.0,480,455,15.37,2400,2364,8846,8723
2024-01-20 22:55:56.778973,10,7.4,480,468,15.0,2400,2382,8710,8715
2024-01-20 22:55:57.779242,11,22.4,480,474,14.12,2305,2343,8519,8616
2024-01-20 22:55:58.783012,11,23.1,480,476,14.62,2401,2372,8615,8615
2024-01-20 22:55:59.783805,12,0.0,480,478,14.62,2400,2386,8750,8681
2024-01-20 22:56:00.783378,12,99.7,861,670,12.87,2011,2198,8928,8803
2024-01-20 22:56:01.792843,12,0.0,11832,6251,9.62,2003,2100,22535,15668
