timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:04:48.255996,3,0.0,0,0,10.62,2496,2496,7855,7855
2024-01-20 22:04:49.228207,3,0.0,0,0,7.75,1344,1920,6704,7279
2024-01-20 22:04:50.229340,3,0.0,0,0,3.12,1056,1488,6416,6847
2024-01-20 22:04:51.239541,3,0.0,0,0,6.62,1824,1655,7184,7015
2024-01-20 22:04:52.251789,3,0.0,0,0,88.5,8993,5324,14343,10678
2024-01-20 22:04:53.262701,3,0.0,0,0,99.37,9759,7541,15205,12940
2024-01-20 22:04:54.263714,4,0.0,0,0,99.62,9759,8650,15204,14072
2024-01-20 22:04:55.270915,4,0.0,0,0,99.75,9759,9204,15204,14637
2024-01-20 22:04:56.264529,4,0.0,0,0,100.0,9855,9529,15300,14968
2024-01-20 22:04:57.259896,4,0.0,287,143,97.37,9663,9596,15554,15260
2024-01-20 22:04:58.254505,4,0.0,95,119,99.62,9950,9773,15569,15413
2024-01-20 22:04:59.259711,4,0.0,0,59,99.37,9376,9574,14822,15116
2024-01-20 22:05:00.264278,4,0.0,0,28,99.87,9472,9523,14957,15035
2024-01-20 22:05:01.253976,5,0.0,0,14,99.75,9472,9497,14957,14994
2024-01-20 22:05:02.237028,5,0.0,0,7,27.5,2400,5948,7759,11375
2024-01-20 22:05:03.235526,5,0.0,0,3,3.12,1152,3550,6416,8894
2024-01-20 22:05:04.236648,5,0.0,0,1,2.87,1056,2303,6416,7653
2024-01-20 22:05:05.237487,5,0.0,0,0,3.25,1056,1679,6416,7033
2024-01-20 22:05:06.251838,5,32.1,96,48,7.37,2400,2039,7895,7463
2024-01-20 22:05:07.249047,5,3.7,384,216,16.12,2592,2315,8630,8045
2024-01-20 22:05:08.249179,6,0.0,480,348,15.75,2496,2405,8630,8336
2024-01-20 22:05:09.251709,6,7.5,384,366,14.87,2304,2354,8342,8338
2024-01-20 22:05:10.253092,7,17.8,384,375,15.75,2400,2377,8438,8387
2024-01-20 22:05:11.254095,7,0.0,384,379,15.5,2304,2340,8342,8363
2024-01-20 22:05:12.256615,8,15.4,384,381,14.37,2112,2226,8054,8207
2024-01-20 22:05:13.256363,8,25.0,384,382,15.37,2496,2361,8438,8321
2024-01-20 22:05:14.258551,8,51.9,480,430,14.12,2112,2236,8246,8282
2024-01-20 22:05:15.262877,9,9.0,384,407,15.37,2208,2222,8246,8262
2024-01-20 22:05:16.262027,11,7.5,480,443,15.37,2400,2311,8534,8396
2024-01-20 22:05:17.266842,11,99.6,960,701,11.62,2112,2211,8862,8627
2024-01-20 22:05:18.270091,11,58.0,3357,2029,15.37,2876,2543,12194,10409
2024-01-20 22:05:19.272480,11,0.0,3547,2788,15.87,2874,2708,12382,11394
2024-01-20 22:05:20.272771,11,22.0,3739,3263,16.37,2778,2743,12572,11982
2024-01-20 22:05:21.271407,11,43.8,3547,3404,16.12,2874,2808,12613,12296
2024-01-20 22:05:22.272575,11,0.3,2972,3188,15.87,2780,2794,11945,12119
2024-01-20 22:05:23.271590,11,23.0,2492,2840,16.12,2876,2835,11561,11840
2024-01-20 22:05:24.272399,11,0.0,2492,2666,16.0,2684,2759,11369,11603
2024-01-20 22:05:25.273701,11,0.0,2494,2580,16.37,2684,2721,11371,11486
2024-01-20 22:05:26.272655,11,0.0,2110,2345,16.0,2876,2798,10987,11236
2024-01-20 22:05:27.273949,11,0.0,2494,2419,15.75,2588,2693,11275,11254
2024-01-20 22:05:28.270162,11,11.5,2494,2456,15.75,2588,2640,11275,11262
2024-01-20 22:05:29.271413,11,43.5,2590,2523,15.62,2588,2614,11371,11315
2024-01-20 22:05:30.272648,11,0.0,2590,2556,15.37,2492,2553,11275,11293
2024-01-20 22:05:31.272444,11,18.5,2494,2525,15.5,2492,2522,11179,11235
2024-01-20 22:05:32.275723,11,0.0,2590,2557,16.0,2588,2555,11371,11302
2024-01-20 22:05:33.276449,11,59.8,2686,2621,15.87,2588,2571,11467,11382
2024-01-20 22:05:34.275704,11,96.9,2590,2605,15.25,2492,2531,11275,11326
2024-01-20 22:05:35.276631,11,0.0,2590,2597,15.37,2492,2511,11275,11298
2024-01-20 22:05:36.275638,11,4.4,2590,2593,15.25,2588,2549,11371,11332
2024-01-20 22:05:37.278741,11,10.7,2590,2591,15.62,2492,2520,11275,11301
2024-01-20 22:05:38.277717,11,18.8,2590,2590,15.5,2684,2602,11467,11382
2024-01-20 22:05:39.278912,11,79.59,2782,2686,15.75,2588,2595,11563,11471
2024-01-20 22:05:40.279534,11,6.4,2686,2686,15.62,2588,2591,11467,11467
2024-01-20 22:05:41.278587,11,44.0,2782,2734,15.25,2492,2541,11467,11465
2024-01-20 22:05:42.278782,11,20.2,2014,2374,15.5,2588,2564,10565,11013
2024-01-20 22:05:43.273198,12,0.0,863,1618,9.75,1534,2049,8131,9571
2024-01-20 22:05:44.273430,12,0.0,672,1145,3.25,1152,1600,7462,8515
2024-01-20 22:05:45.274380,12,0.0,192,668,3.25,1056,1328,6728,7620
2024-01-20 22:05:46.274503,12,0.0,0,334,3.0,1152,1240,6592,7105
2024-01-20 22:05:47.274424,12,0.0,0,167,3.37,1056,1148,6495,6800
2024-01-20 22:05:48.274584,12,0.0,0,83,3.25,1056,1102,6495,6647
2024-01-20 22:05:49.273566,12,0.0,0,41,3.37,1056,1079,6495,6570
2024-01-20 22:05:50.273447,12,0.0,0,20,3.12,1056,1067,6495,6531
2024-01-20 22:05:51.276383,12,0.0,0,10,3.37,1056,1061,6495,6512
2024-01-20 22:05:52.276200,12,0.0,0,5,3.12,1152,1106,6592,6551
2024-01-20 22:05:53.279827,12,88.1,288,146,7.37,1824,1465,7726,7137
2024-01-20 22:05:54.281056,12,0.0,1152,649,9.25,1440,1452,8326,7731
2024-01-20 22:05:55.286691,12,2.9,3645,2147,13.25,2396,1924,12042,9886
2024-01-20 22:05:56.287175,12,57.3,4410,3278,16.0,2491,2207,13091,11487
2024-01-20 22:05:57.287070,12,0.0,4311,3794,16.37,2491,2349,13032,12259
2024-01-20 22:05:58.286795,12,21.0,4505,4149,15.75,2491,2420,13226,12742
2024-01-20 22:05:59.286412,12,7.4,4218,4183,15.75,2491,2455,12941,12840
2024-01-20 22:06:00.287506,12,90.4,3739,3961,15.5,2491,2473,12460,12649
2024-01-20 22:06:01.286511,12,16.89,3643,3802,15.75,2491,2482,12366,12506
2024-01-20 22:06:02.285379,12,23.9,3643,3722,15.5,2492,2487,12368,12436
