timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:40:33.332241,6,0.0,0,0,8.0,2592,2592,8127,8127
2024-01-20 22:40:34.310640,6,0.0,0,0,7.87,1344,1968,6880,7503
2024-01-20 22:40:35.310567,6,0.0,0,0,2.75,1056,1512,6592,7047
2024-01-20 22:40:36.322960,6,0.0,0,0,6.0,1825,1668,7359,7203
2024-01-20 22:40:37.334126,6,0.0,0,0,88.12,9280,5474,14844,11024
2024-01-20 22:40:38.338938,6,0.0,0,0,98.25,10039,7756,15604,13313
2024-01-20 22:40:39.367091,7,0.0,0,0,99.62,10135,8945,15794,14553
2024-01-20 22:40:40.350909,7,0.0,0,0,100.0,10135,9540,15794,15172
2024-01-20 22:40:41.350472,7,0.0,0,0,99.75,10230,9885,15794,15483
2024-01-20 22:40:42.331468,7,0.0,382,191,96.25,9950,9917,16056,15768
2024-01-20 22:40:43.347535,7,0.0,191,191,99.37,10333,10125,16168,15966
2024-01-20 22:40:44.342386,7,0.0,0,95,99.25,9568,9846,15324,15644
2024-01-20 22:40:45.350655,7,0.0,0,47,99.37,9663,9754,15322,15482
2024-01-20 22:40:46.341817,7,0.0,0,23,99.75,9855,9804,15650,15565
2024-01-20 22:40:47.341741,7,0.0,0,11,99.25,9759,9781,15515,15538
2024-01-20 22:40:48.318180,8,0.0,0,5,54.0,3744,6762,9319,12427
2024-01-20 22:40:49.318222,8,0.0,0,2,2.62,1345,4053,6881,9652
2024-01-20 22:40:50.318318,8,0.0,0,1,2.75,1153,2603,6689,8169
2024-01-20 22:40:51.318631,8,0.0,0,0,2.75,1057,1830,6593,7379
2024-01-20 22:40:52.317617,8,0.0,0,0,2.75,1057,1443,6593,6984
2024-01-20 22:40:53.320580,8,0.0,0,0,2.87,1057,1250,6593,6789
2024-01-20 22:40:54.322580,8,0.0,0,0,2.62,1057,1153,6593,6689
2024-01-20 22:40:55.329301,8,0.0,0,0,4.75,1344,1248,6880,6784
2024-01-20 22:40:56.328250,8,0.3,384,192,13.75,2305,1776,8383,7581
2024-01-20 22:40:57.330259,8,0.0,480,336,15.5,2400,2088,8750,8166
2024-01-20 22:40:58.334233,9,0.0,480,408,15.87,2304,2196,8654,8410
2024-01-20 22:40:59.339626,9,14.9,480,444,15.37,2400,2298,8750,8580
2024-01-20 22:41:00.342800,10,7.5,480,462,14.5,2305,2301,8655,8617
2024-01-20 22:41:01.340531,10,15.1,480,471,14.5,2305,2303,8559,8588
2024-01-20 22:41:02.339571,11,30.4,480,475,14.75,2688,2495,8942,8763
2024-01-20 22:41:03.342165,11,8.19,480,476,14.25,2400,2447,8750,8755
2024-01-20 22:41:04.344552,12,99.7,576,526,15.5,2592,2519,9134,8943
2024-01-20 22:41:05.342888,12,99.1,959,742,10.62,1821,2170,8877,8909
2024-01-20 22:41:06.347821,12,50.6,6601,3671,11.62,2200,2185,15953,12430
2024-01-20 22:41:07.350972,12,55.7,7176,5423,12.87,2296,2240,16664,14546
2024-01-20 22:41:08.348075,12,99.6,7176,6299,12.25,2200,2220,16567,15555
2024-01-20 22:41:09.348965,12,95.2,7558,6928,12.37,2200,2210,16907,16230
2024-01-20 22:41:10.350942,12,0.0,8037,7481,13.0,2200,2205,17619,16923
2024-01-20 22:41:11.352972,12,2.0,7845,7663,12.75,2200,2202,17428,17174
2024-01-20 22:41:12.352256,12,74.0,6984,7323,13.5,2296,2249,16432,16802
