time,server_round,loss,accuracy
2024-01-20 22:29:24,1,2.303171157836914,0.08883553421368548
2024-01-20 22:29:48,2,2.311016389301845,0.11044417767106843
2024-01-20 22:30:12,3,2.1734646388462613,0.1752701080432173
2024-01-20 22:30:35,4,1.458867873464312,0.47539015606242496
2024-01-20 22:30:59,5,1.39920859677451,0.5066026410564226
2024-01-20 22:31:23,6,1.4171583141599382,0.5102040816326531
2024-01-20 22:31:48,7,1.4352230514798845,0.5294117647058824
2024-01-20 22:32:11,8,1.404887625149318,0.5366146458583433
2024-01-20 22:32:35,9,1.4784247194017683,0.5294117647058824
2024-01-20 22:32:59,10,1.500113947050912,0.5426170468187275
2024-01-20 22:33:22,11,1.5505373988832747,0.5330132052821128
2024-01-20 22:33:44,12,1.5220937047685896,0.5438175270108043
2024-01-20 22:34:08,13,1.64030088697161,0.5258103241296519
2024-01-20 22:34:31,14,1.650546669960022,0.5414165666266506
2024-01-20 22:34:54,15,1.690034236226763,0.5366146458583433
2024-01-20 22:35:17,16,1.7974829503468104,0.5222088835534213
2024-01-20 22:35:40,17,1.892503091267177,0.5162064825930373
2024-01-20 22:36:04,18,1.8641301904405867,0.524609843937575
2024-01-20 22:36:28,19,1.9451168264661516,0.5282112845138055
2024-01-20 22:36:51,20,1.9517584357942854,0.517406962785114
