time,server_round,loss,accuracy
2024-01-20 23:11:55,1,2.3073664052145824,0.1056422569027611
2024-01-20 23:12:33,2,1.8458376952580042,0.34933973589435774
2024-01-20 23:13:08,3,1.2048828261239188,0.56062424969988
2024-01-20 23:13:43,4,0.9964639374188015,0.6602641056422569
2024-01-20 23:14:18,5,0.9472091794013977,0.6866746698679472
2024-01-20 23:14:52,6,0.9426511781556266,0.6986794717887155
2024-01-20 23:15:28,7,0.9610098770686558,0.7118847539015606
2024-01-20 23:16:04,8,1.047191219670432,0.7178871548619448
2024-01-20 23:16:41,9,1.0029001832008362,0.7394957983193278
2024-01-20 23:17:17,10,1.0452827981540136,0.7382953181272509
2024-01-20 23:17:52,11,1.1284795658929008,0.7322929171668667
2024-01-20 23:18:26,12,1.1174901042665755,0.7539015606242497
2024-01-20 23:19:02,13,1.111623159476689,0.7527010804321729
2024-01-20 23:19:38,14,1.0897229143551417,0.7563025210084033
2024-01-20 23:20:13,15,1.1318501234054565,0.751500600240096
2024-01-20 23:20:47,16,1.1679207852908544,0.7406962785114045
2024-01-20 23:21:24,17,1.1416653309549605,0.7539015606242497
2024-01-20 23:21:59,18,1.1894694055829729,0.758703481392557
2024-01-20 23:22:34,19,1.2911292229379927,0.7527010804321729
2024-01-20 23:23:09,20,1.2150294865880693,0.7430972388955582
2024-01-20 23:23:44,21,1.5195200443267822,0.7358943577430972
2024-01-20 23:24:19,22,1.4018726689474923,0.7382953181272509
2024-01-20 23:24:54,23,1.43213666336877,0.7539015606242497
2024-01-20 23:25:30,24,1.5708273819514684,0.7454981992797118
2024-01-20 23:26:05,25,1.609992231641497,0.7478991596638656
2024-01-20 23:26:41,26,1.5445855685642786,0.758703481392557
2024-01-20 23:27:16,27,1.6925618478230067,0.7503001200480192
2024-01-20 23:27:52,28,1.755629505429949,0.7551020408163265
2024-01-20 23:28:28,29,1.5662957259586878,0.7454981992797118
2024-01-20 23:29:03,30,1.7448781388146537,0.7466986794717887
