timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:04:48.207558,1,0.0,0,0,10.5,2590,2590,8043,8043
2024-01-20 22:04:49.179851,1,0.0,0,0,8.25,1344,1967,6703,7373
2024-01-20 22:04:50.183331,1,0.0,0,0,2.62,1056,1511,6415,6893
2024-01-20 22:04:51.194744,1,0.0,0,0,6.62,1920,1714,7279,7084
2024-01-20 22:04:52.222519,2,0.0,0,0,87.5,9089,5402,14534,10809
2024-01-20 22:04:53.204588,2,0.0,0,0,99.75,9752,7577,15235,13021
2024-01-20 22:04:54.204369,2,0.0,0,0,99.12,9848,8712,15331,14175
2024-01-20 22:04:55.219202,2,0.0,0,0,98.62,9848,9280,15331,14753
2024-01-20 22:04:56.219690,2,0.0,0,0,99.5,9944,9612,15427,15088
2024-01-20 22:04:57.205345,2,0.0,478,239,96.62,9752,9682,15832,15460
2024-01-20 22:04:58.209224,2,0.0,191,215,99.12,10039,9860,15753,15606
2024-01-20 22:04:59.213918,2,0.0,0,107,98.87,9465,9662,14910,15256
2024-01-20 22:05:00.204524,3,0.0,0,53,99.75,9752,9707,15331,15293
2024-01-20 22:05:01.211292,3,0.0,0,26,99.12,9848,9777,15427,15359
2024-01-20 22:05:02.191639,3,0.0,0,13,20.87,2302,6039,7659,11508
2024-01-20 22:05:03.189136,3,0.0,0,6,2.5,1152,3595,6511,9008
2024-01-20 22:05:04.190533,3,0.0,0,3,3.0,1152,2373,6511,7758
2024-01-20 22:05:05.189902,3,0.0,0,1,3.0,1056,1714,6415,7084
2024-01-20 22:05:06.208126,3,0.0,96,48,6.37,2016,1865,7606,7345
2024-01-20 22:05:07.203605,4,2.8,480,264,15.87,2878,2371,9106,8225
2024-01-20 22:05:08.204740,5,0.0,480,372,15.87,2590,2480,8818,8520
2024-01-20 22:05:09.206234,5,23.7,480,426,15.25,2494,2487,8722,8620
2024-01-20 22:05:10.209526,6,0.0,480,453,14.75,2494,2490,8722,8670
2024-01-20 22:05:11.208895,7,0.0,480,466,14.87,2302,2396,8434,8551
2024-01-20 22:05:12.211287,7,15.2,480,473,14.87,2302,2349,8434,8492
2024-01-20 22:05:13.211604,8,0.0,480,476,13.62,2206,2277,8338,8413
2024-01-20 22:05:14.211559,8,0.0,384,430,15.0,3069,2673,9105,8758
2024-01-20 22:05:15.211064,8,7.4,480,455,14.0,2208,2440,8340,8547
2024-01-20 22:05:16.211430,9,49.0,480,467,14.37,2110,2275,8242,8393
2024-01-20 22:05:17.214173,10,12.0,480,473,15.0,2590,2432,8818,8603
2024-01-20 22:05:18.218459,11,37.6,2300,1386,13.87,3067,2749,11287,9943
2024-01-20 22:05:19.220572,11,5.8,3353,2369,15.87,2970,2859,12379,11159
2024-01-20 22:05:20.219650,11,10.3,3544,2956,16.25,3065,2962,12799,11977
2024-01-20 22:05:21.222541,11,57.5,3832,3394,15.5,2970,2966,12991,12484
2024-01-20 22:05:22.221366,11,17.5,3640,3517,15.75,2778,2872,12609,12546
2024-01-20 22:05:23.223367,11,3.0,3640,3578,16.0,2874,2873,12705,12624
2024-01-20 22:05:24.221456,11,16.89,3739,3658,16.0,2682,2777,12612,12617
2024-01-20 22:05:25.221311,11,49.9,3451,3554,15.62,2682,2729,12324,12469
2024-01-20 22:05:26.221264,11,34.6,3163,3358,15.75,2682,2705,12036,12251
2024-01-20 22:05:27.223234,11,7.4,2396,2877,15.37,2876,2790,11368,11808
2024-01-20 22:05:28.223376,11,21.7,3067,2972,15.75,2586,2688,11844,11825
2024-01-20 22:05:29.224269,11,45.8,3163,3067,16.0,2682,2685,12036,11929
2024-01-20 22:05:30.224221,11,65.09,2684,2875,15.87,2588,2636,11503,11714
2024-01-20 22:05:31.226132,11,0.6,2588,2731,15.37,2684,2660,11503,11607
2024-01-20 22:05:32.226347,11,60.5,2684,2707,15.75,2588,2624,11503,11553
2024-01-20 22:05:33.224874,11,0.0,2588,2647,15.5,2588,2606,11367,11459
2024-01-20 22:05:34.226071,11,55.9,2684,2665,15.75,2588,2597,11503,11479
2024-01-20 22:05:35.226027,11,0.0,2588,2626,15.37,2588,2592,11369,11422
2024-01-20 22:05:36.225078,11,0.0,2588,2607,15.25,2492,2542,11271,11346
2024-01-20 22:05:37.226951,11,79.09,2780,2693,15.25,2492,2517,11503,11423
2024-01-20 22:05:38.226266,11,46.6,2684,2688,15.62,2588,2552,11503,11461
2024-01-20 22:05:39.226881,11,19.3,2588,2638,15.12,2492,2522,11271,11365
2024-01-20 22:05:40.227729,11,11.9,2684,2661,15.37,2492,2507,11367,11365
2024-01-20 22:05:41.229064,11,9.5,2684,2672,15.25,2492,2499,11369,11365
2024-01-20 22:05:42.230111,11,9.4,2684,2678,15.25,2492,2495,11369,11365
2024-01-20 22:05:43.232275,11,19.5,2686,2682,15.75,2588,2541,11467,11414
2024-01-20 22:05:44.226552,11,0.0,1152,1917,14.5,2110,2325,9130,10271
2024-01-20 22:05:45.224499,11,0.0,768,1342,2.87,1248,1786,7750,9009
2024-01-20 22:05:46.228558,11,0.0,288,815,3.25,1152,1469,7054,8031
2024-01-20 22:05:47.228446,11,0.0,0,407,2.75,1152,1310,6687,7356
2024-01-20 22:05:48.227611,11,0.0,0,202,3.12,1152,1231,6687,7020
2024-01-20 22:05:49.228356,11,0.0,0,101,2.75,1152,1191,6687,6852
2024-01-20 22:05:50.227568,11,0.0,0,50,2.87,1152,1171,6687,6768
2024-01-20 22:05:51.228295,11,0.0,0,25,3.0,1152,1161,6687,6726
2024-01-20 22:05:52.227639,11,0.0,0,12,2.87,1152,1156,6687,6705
2024-01-20 22:05:53.231801,12,99.5,288,150,6.62,1920,1538,7822,7263
2024-01-20 22:05:54.233246,12,0.0,1152,651,9.25,1440,1489,8324,7793
2024-01-20 22:05:55.237316,12,5.5,3451,2051,13.12,2396,1942,12038,9914
2024-01-20 22:05:56.236159,12,21.7,4407,3229,15.37,2489,2215,13125,11518
2024-01-20 22:05:57.237112,12,0.0,4215,3722,15.5,2489,2352,12933,12225
2024-01-20 22:05:58.237186,12,47.2,4407,4064,15.75,2585,2468,13221,12722
2024-01-20 22:05:59.237990,12,7.5,4407,4235,15.5,2491,2479,13127,12922
2024-01-20 22:06:00.241404,12,3.6,4311,4273,15.62,2586,2532,13126,13024
2024-01-20 22:06:01.239083,12,83.2,4407,4340,15.62,2491,2511,13127,13074
2024-01-20 22:06:02.241324,12,25.3,4311,4325,15.87,2586,2548,13127,13099
2024-01-20 22:06:03.241145,12,42.4,4215,4270,15.62,2586,2567,13031,13063
2024-01-20 22:06:04.239272,12,10.19,3451,3860,15.62,2586,2576,12268,12664
2024-01-20 22:06:05.240110,12,0.0,3353,3606,15.62,2491,2533,12035,12347
2024-01-20 22:06:06.241330,12,0.3,3354,3479,15.5,2491,2512,12037,12190
2024-01-20 22:06:07.242783,12,21.5,2876,3178,15.37,2491,2501,11558,11872
2024-01-20 22:06:08.243720,12,93.0,2780,2979,15.0,2586,2543,11557,11713
2024-01-20 22:06:09.243553,12,0.0,2684,2831,15.37,2492,2517,11369,11539
2024-01-20 22:06:10.242312,12,54.7,2780,2805,15.62,2491,2504,11462,11499
2024-01-20 22:06:11.243526,12,43.8,2876,2840,15.0,2491,2497,11558,11527
2024-01-20 22:06:12.244313,12,6.8,2780,2810,15.25,2491,2494,11462,11494
2024-01-20 22:06:13.243422,12,37.2,2780,2795,15.0,2396,2445,11367,11430
2024-01-20 22:06:14.244655,12,57.9,2876,2835,15.12,2395,2420,11462,11445
2024-01-20 22:06:15.245921,12,13.9,2780,2807,15.25,2396,2408,11367,11405
2024-01-20 22:06:16.246639,12,0.0,2780,2793,15.0,2492,2450,11463,11433
2024-01-20 22:06:17.248109,12,94.0,2686,2739,15.37,2588,2519,11467,11449
2024-01-20 22:06:18.243367,12,0.0,1056,1897,11.0,1632,2075,8422,9934
2024-01-20 22:06:19.242354,12,0.0,672,1284,2.87,1152,1613,7518,8724
2024-01-20 22:06:20.242262,12,0.0,288,786,3.37,1152,1382,7015,7868
2024-01-20 22:06:21.243399,12,0.0,0,393,3.0,1152,1267,6687,7276
2024-01-20 22:06:22.245409,12,0.0,0,196,2.87,1152,1209,6647,6959
2024-01-20 22:06:23.244353,12,0.0,0,98,2.5,1152,1180,6647,6801
2024-01-20 22:06:24.244103,12,0.0,0,49,3.12,1152,1166,6647,6723
2024-01-20 22:06:25.246563,12,99.1,288,168,6.25,1824,1495,7726,7223
2024-01-20 22:06:26.244157,12,0.0,1152,660,8.75,1440,1467,8324,7773
2024-01-20 22:06:27.251015,12,47.3,3259,1959,10.75,2300,1883,11615,9692
2024-01-20 22:06:28.252164,12,17.8,4598,3278,15.87,2491,2187,13278,11484
2024-01-20 22:06:29.252900,12,56.9,4407,3842,15.5,2491,2339,13127,12305
