timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:04:48.245010,1,0.0,0,0,10.37,2585,2585,8382,8382
2024-01-20 22:04:49.218943,1,0.0,0,0,8.12,1341,1963,7045,7713
2024-01-20 22:04:50.218846,1,0.0,0,0,3.12,1053,1508,6756,7234
2024-01-20 22:04:51.229312,1,0.0,0,0,6.12,1916,1712,7713,7473
2024-01-20 22:04:52.239811,2,0.0,0,0,88.75,9822,5767,15607,11539
2024-01-20 22:04:53.238757,2,0.0,0,0,99.62,10577,8172,16396,13966
2024-01-20 22:04:54.246788,2,0.0,0,0,99.5,10673,9422,16497,15231
2024-01-20 22:04:55.262527,2,0.0,0,0,99.75,10673,10047,16497,15863
2024-01-20 22:04:56.256412,2,0.0,0,0,99.62,10768,10407,16592,16227
2024-01-20 22:04:57.255993,2,0.0,381,190,95.25,10482,10444,16840,16532
2024-01-20 22:04:58.243395,2,0.0,95,142,100.0,10863,10653,16817,16673
2024-01-20 22:04:59.246473,2,0.0,0,71,99.62,10387,10520,16212,16442
2024-01-20 22:05:00.245662,3,0.0,0,35,99.37,10291,10405,16305,16371
2024-01-20 22:05:01.251948,3,0.0,0,17,99.75,10387,10396,16401,16385
2024-01-20 22:05:02.225841,3,0.0,0,8,35.12,2872,6634,8669,12526
2024-01-20 22:05:03.226916,3,0.0,0,4,3.0,1245,3939,6948,9736
2024-01-20 22:05:04.226434,3,0.0,0,2,3.25,1053,2496,6756,8245
2024-01-20 22:05:05.227689,3,0.0,0,1,2.75,1053,1773,6756,7500
2024-01-20 22:05:06.241849,3,2.4,191,96,9.37,2393,2083,8500,7998
2024-01-20 22:05:07.241222,4,0.0,383,239,15.87,2872,2477,9381,8688
2024-01-20 22:05:08.241946,5,36.7,383,311,15.5,2585,2531,9094,8890
2024-01-20 22:05:09.242078,5,27.8,287,299,15.0,2489,2510,8902,8896
2024-01-20 22:05:10.247486,6,0.0,287,293,14.75,2585,2547,8998,8946
2024-01-20 22:05:11.246311,7,0.0,287,290,15.12,2393,2470,8710,8827
2024-01-20 22:05:12.249603,7,17.6,287,288,14.75,2297,2383,8614,8719
2024-01-20 22:05:13.248764,8,15.2,287,287,13.62,2297,2340,8614,8665
2024-01-20 22:05:14.248644,8,0.0,287,287,15.25,2489,2414,8806,8734
2024-01-20 22:05:15.249888,8,7.4,383,335,14.25,2297,2355,8710,8720
2024-01-20 22:05:16.252942,9,0.0,287,311,14.0,2297,2326,8710,8714
2024-01-20 22:05:17.255131,10,0.0,382,346,15.75,2583,2454,8993,8851
2024-01-20 22:05:18.255459,11,99.7,765,555,11.37,2199,2326,9221,9035
2024-01-20 22:05:19.265850,11,3.2,3629,2092,15.37,3151,2738,13263,11148
2024-01-20 22:05:20.262264,11,12.3,3726,2909,16.25,2960,2849,13169,12158
2024-01-20 22:05:21.266145,11,6.6,4013,3461,16.0,2960,2904,13496,12825
2024-01-20 22:05:22.264360,11,73.7,4108,3784,16.12,2866,2885,13536,13179
2024-01-20 22:05:23.265355,11,76.5,4108,3946,16.12,2866,2875,13635,13406
2024-01-20 22:05:24.263108,11,59.3,4204,4075,16.12,2866,2870,13731,13566
2024-01-20 22:05:25.266540,11,61.8,4111,4093,16.0,2866,2868,13638,13601
2024-01-20 22:05:26.266891,11,0.7,4015,4054,16.37,2866,2867,13541,13571
2024-01-20 22:05:27.267786,11,6.2,3059,3556,15.87,3057,2962,12585,13076
2024-01-20 22:05:28.265179,11,90.9,3346,3451,16.62,2771,2866,12778,12926
2024-01-20 22:05:29.268913,11,75.09,3346,3397,15.75,2866,2866,12872,12897
2024-01-20 22:05:30.270075,11,97.7,2772,3085,15.62,2962,2914,12395,12645
2024-01-20 22:05:31.265946,11,0.0,2581,2833,16.12,2866,2890,12108,12375
2024-01-20 22:05:32.266820,11,98.8,2677,2755,15.37,2866,2878,12204,12289
2024-01-20 22:05:33.266929,11,13.8,2677,2716,15.62,2866,2872,12204,12246
2024-01-20 22:05:34.266940,11,18.6,2677,2696,15.5,2771,2821,12109,12175
2024-01-20 22:05:35.267950,11,94.5,2772,2734,15.75,2675,2748,12108,12140
2024-01-20 22:05:36.267108,11,0.5,2677,2705,15.25,2675,2711,12013,12074
2024-01-20 22:05:37.270404,11,0.0,2677,2691,15.37,2866,2788,12204,12137
2024-01-20 22:05:38.268764,11,0.0,2677,2684,15.37,2675,2731,12013,12073
2024-01-20 22:05:39.273511,11,30.2,2677,2680,15.87,2771,2751,12109,12089
2024-01-20 22:05:40.273446,11,73.4,2772,2726,15.5,2675,2713,12108,12097
2024-01-20 22:05:41.271826,11,84.9,2772,2749,15.25,2579,2646,12012,12053
2024-01-20 22:05:42.272841,11,70.3,2868,2808,15.62,2677,2661,12208,12128
2024-01-20 22:05:43.275004,11,32.29,2774,2791,15.25,2677,2669,12114,12120
2024-01-20 22:05:44.265487,11,0.0,1053,1922,14.75,2202,2435,9556,10837
2024-01-20 22:05:45.266680,11,0.0,575,1248,2.87,1245,1840,7892,9363
2024-01-20 22:05:46.265896,11,0.0,191,719,3.12,1149,1494,7259,8309
2024-01-20 22:05:47.264962,11,0.0,0,359,3.25,1149,1321,7028,7667
2024-01-20 22:05:48.267945,11,0.0,0,179,3.37,1149,1235,7028,7345
2024-01-20 22:05:49.266130,11,0.0,0,89,3.0,1149,1192,7028,7186
2024-01-20 22:05:50.267033,11,0.0,0,44,3.62,1149,1170,7023,7103
2024-01-20 22:05:51.266994,11,0.0,0,22,3.25,1149,1159,7028,7065
2024-01-20 22:05:52.266655,11,0.0,0,11,3.62,1149,1154,7028,7045
2024-01-20 22:05:53.272838,11,35.9,191,101,7.12,1914,1534,8056,7550
2024-01-20 22:05:54.291086,11,0.0,479,290,9.37,1914,1723,8654,8101
2024-01-20 22:05:55.275034,12,13.0,3729,2009,14.87,2581,2152,12838,10468
2024-01-20 22:05:56.276036,12,10.5,4490,3249,16.0,2673,2412,13821,12143
2024-01-20 22:05:57.277239,11,10.7,4586,3917,16.5,2673,2542,13916,13028
2024-01-20 22:05:58.277407,12,8.69,4586,4251,16.0,2673,2607,13916,13471
2024-01-20 22:05:59.278602,12,22.0,4777,4514,16.0,2673,2640,14108,13788
2024-01-20 22:06:00.278566,12,61.4,4204,4359,15.87,2673,2656,13535,13660
2024-01-20 22:06:01.280616,12,61.6,4013,4186,15.62,2769,2712,13576,13616
2024-01-20 22:06:02.282178,12,33.29,3726,3956,15.62,2675,2693,13102,13358
2024-01-20 22:06:03.277670,12,26.3,3726,3840,16.25,2675,2684,13102,13229
2024-01-20 22:06:04.278883,12,24.0,3729,3785,15.87,2579,2631,13009,13118
2024-01-20 22:06:05.279924,12,29.8,3824,3804,16.25,2579,2605,13063,13088
2024-01-20 22:06:06.281805,12,94.4,3629,3717,15.5,2675,2640,13061,13074
2024-01-20 22:06:07.280992,12,78.3,3155,3436,15.62,2579,2609,12395,12733
2024-01-20 22:06:08.281021,12,4.5,2868,3152,15.25,2579,2594,12108,12420
2024-01-20 22:06:09.284409,12,64.09,2868,3010,15.62,2484,2539,12013,12216
2024-01-20 22:06:10.282332,12,79.3,2868,2939,15.25,2484,2511,12013,12113
2024-01-20 22:06:11.283100,12,22.2,2868,2903,15.62,2579,2545,12108,12109
2024-01-20 22:06:12.283370,12,0.0,2772,2837,15.25,2579,2562,12012,12059
2024-01-20 22:06:13.283107,12,19.6,2486,2661,14.87,2484,2523,11631,11844
2024-01-20 22:06:14.283222,12,46.3,2581,2621,14.37,2484,2503,11821,11831
2024-01-20 22:06:15.283422,12,94.7,2486,2553,14.5,2484,2493,11631,11729
2024-01-20 22:06:16.285450,12,61.1,2486,2519,14.62,2484,2488,11631,11678
2024-01-20 22:06:17.285021,12,13.8,2009,2264,15.25,2581,2534,11157,11416
2024-01-20 22:06:18.279951,12,0.0,766,1515,6.75,1436,1985,8311,9863
2024-01-20 22:06:19.278008,12,0.0,479,997,3.5,1149,1567,7661,8761
2024-01-20 22:06:20.279964,12,0.0,0,498,3.12,1149,1358,7063,7911
2024-01-20 22:06:21.281041,12,0.0,0,249,3.0,1149,1253,7028,7469
2024-01-20 22:06:22.280047,12,0.0,0,124,2.5,1149,1201,7028,7248
2024-01-20 22:06:23.280132,12,0.0,0,62,3.37,1149,1175,7028,7137
2024-01-20 22:06:24.280503,12,0.0,0,31,3.0,1149,1162,7023,7079
2024-01-20 22:06:25.291218,12,0.0,95,63,5.37,1916,1539,7965,7520
2024-01-20 22:06:26.287319,12,85.6,574,318,10.25,1819,1679,8694,8106
2024-01-20 22:06:27.291583,12,61.2,3442,1880,11.62,2388,2033,12356,10229
2024-01-20 22:06:28.291407,12,0.7,4586,3233,16.12,2673,2353,13916,12072
2024-01-20 22:06:29.292453,12,82.9,4873,4053,15.87,2673,2513,14300,13186
2024-01-20 22:06:30.293188,12,0.4,4682,4367,15.75,2673,2593,14013,13597
2024-01-20 22:06:31.294535,12,73.7,4873,4620,16.37,2578,2585,14149,13872
2024-01-20 22:06:32.295293,12,3.2,4490,4555,16.25,2578,2581,13766,13816
2024-01-20 22:06:33.295575,12,51.1,4108,4331,15.62,2578,2579,13480,13647
2024-01-20 22:06:34.295279,12,0.0,3629,3979,16.0,2675,2627,13006,13325
2024-01-20 22:06:35.295566,12,10.1,3629,3804,15.12,2579,2603,12910,13116
2024-01-20 22:06:36.296302,12,41.4,3726,3765,15.5,2579,2591,13101,13108
2024-01-20 22:06:37.298143,12,35.1,3726,3745,15.5,2579,2585,13099,13102
2024-01-20 22:06:38.297702,12,22.5,3726,3735,15.37,2579,2582,13006,13053
2024-01-20 22:06:39.297854,12,6.2,3726,3729,15.62,2579,2580,13003,13026
2024-01-20 22:06:40.299871,12,44.4,3822,3776,15.87,2579,2579,13197,13110
2024-01-20 22:06:41.298902,12,0.7,3726,3751,15.62,2579,2579,13006,13057
2024-01-20 22:06:42.299886,12,74.2,3629,3690,15.25,2579,2579,13005,13029
2024-01-20 22:06:43.299637,12,21.9,3917,3803,15.37,2579,2579,13290,13158
2024-01-20 22:06:44.303913,12,3.9,3729,3765,15.25,2675,2627,13200,13178
2024-01-20 22:06:45.302880,12,43.5,3824,3795,15.75,2579,2603,13199,13187
2024-01-20 22:06:46.302964,12,0.0,3633,3714,16.12,2579,2591,13008,13096
2024-01-20 22:06:47.300865,12,93.4,3729,3721,15.5,2579,2585,13104,13097
2024-01-20 22:06:48.303119,12,47.2,3444,3582,15.75,2581,2583,12688,12891
2024-01-20 22:06:49.299773,12,0.0,1149,2365,10.25,1627,2105,8885,10887
2024-01-20 22:06:50.297951,12,0.0,766,1565,3.37,1149,1627,8027,9455
2024-01-20 22:06:51.300968,12,0.0,191,877,3.12,1149,1388,7294,8374
2024-01-20 22:06:52.298960,12,0.0,0,438,3.37,1149,1268,7028,7700
2024-01-20 22:06:53.296767,12,0.0,0,219,3.25,1149,1208,7028,7362
2024-01-20 22:06:54.297700,12,0.0,0,109,3.0,1149,1178,7028,7193
2024-01-20 22:06:55.297820,12,0.0,0,54,3.12,1149,1163,7028,7109
2024-01-20 22:06:56.301572,12,0.0,0,27,3.25,1149,1156,7028,7068
2024-01-20 22:06:57.304828,12,16.5,479,252,7.75,1819,1487,8520,7792
2024-01-20 22:06:58.310988,12,0.0,383,318,9.12,2010,1748,8502,8145
2024-01-20 22:06:59.306067,12,0.0,4204,2261,15.25,2673,2210,13535,10840
2024-01-20 22:07:00.306596,12,0.6,4777,3519,15.5,2673,2441,14204,12521
2024-01-20 22:07:01.307732,12,1.0,4777,4148,15.87,2673,2557,14244,13382
2024-01-20 22:07:02.307664,12,0.7,4774,4461,15.75,2578,2567,14146,13763
