time,server_round,train_loss,train_acc,val_loss,val_acc
2024-01-20 22:56:21,1,1.4573593867027153,0.4856,1.5445648091179984,0.4561824729891957
2024-01-20 22:56:58,2,1.2530691845942352,0.5501333333333334,1.4535390649523054,0.48739495798319327
2024-01-20 22:57:34,3,1.0461278547674924,0.6346666666666667,1.3728325026375907,0.5126050420168067
2024-01-20 22:58:08,4,0.8234999220250017,0.7254666666666667,1.3573887859072005,0.5162064825930373
2024-01-20 22:58:44,5,0.6086662502612098,0.8161333333333334,1.3598283529281616,0.5378151260504201
2024-01-20 22:59:18,6,0.42224354158013555,0.8892,1.373142991747175,0.5558223289315727
2024-01-20 22:59:54,7,0.31013272904743583,0.9290666666666667,1.357575569834028,0.5738295318127251
2024-01-20 23:00:30,8,0.2059031461002463,0.9626666666666667,1.3846017122268677,0.581032412965186
2024-01-20 23:01:05,9,0.15336419907161744,0.9721333333333333,1.378326688494001,0.5918367346938775
2024-01-20 23:01:39,10,0.11139826931185641,0.9814666666666667,1.427031125341143,0.5870348139255702
2024-01-20 23:02:14,11,0.0856322089873128,0.9858666666666667,1.4782853637422835,0.5858343337334934
2024-01-20 23:02:49,12,0.07459051023095341,0.9881333333333333,1.510152016367231,0.6014405762304922
2024-01-20 23:03:24,13,0.0636904703421613,0.9898666666666667,1.5263080767222814,0.5870348139255702
2024-01-20 23:03:59,14,0.060160556018857635,0.9870666666666666,1.5749308892658778,0.5966386554621849
2024-01-20 23:04:34,15,0.05340966244496531,0.9888,1.6591671875544958,0.5882352941176471
2024-01-20 23:05:10,16,0.047869892680417685,0.9905333333333334,1.6476235389709473,0.5882352941176471
2024-01-20 23:05:45,17,0.051428773771908326,0.9892,1.6834687846047538,0.6050420168067226
2024-01-20 23:06:20,18,0.03666472968534898,0.9930666666666667,1.7059932606560844,0.6062424969987995
2024-01-20 23:06:55,19,0.030629964119170683,0.9941333333333333,1.7742801734379359,0.5966386554621849
2024-01-20 23:07:29,20,0.051314349870307974,0.9857333333333334,1.7586805309568132,0.5990396158463386
