timestamp, RAM%, GPU%, GPU inst power, GPU avg power, CPU%, CPU inst power, CPU avg power, tot inst power, tot avg power
2024-01-20 22:40:33.336323,6,0.0,0,0,7.87,2302,2302,7872,7872
2024-01-20 22:40:34.310593,6,0.0,0,0,7.87,1152,1727,6629,7250
2024-01-20 22:40:35.311409,6,0.0,0,0,2.5,863,1295,6340,6794
2024-01-20 22:40:36.321087,6,0.0,0,0,6.25,1630,1462,7106,6948
2024-01-20 22:40:37.352648,6,0.0,0,0,88.12,8695,5078,14294,10620
2024-01-20 22:40:38.337019,6,0.0,0,0,99.62,9268,7173,14866,12743
2024-01-20 22:40:39.335311,7,0.0,0,0,99.37,9357,8265,14956,13849
2024-01-20 22:40:40.338574,7,0.0,0,0,99.37,9357,8811,14956,14402
2024-01-20 22:40:41.365825,7,0.0,0,0,99.25,9453,9132,15052,14726
2024-01-20 22:40:42.340741,7,0.0,286,143,94.87,9172,9152,15213,14969
2024-01-20 22:40:43.350703,7,0.0,95,119,99.25,9555,9353,15290,15129
2024-01-20 22:40:44.344155,7,0.0,0,59,99.75,8886,9119,14486,14806
2024-01-20 22:40:45.341903,7,0.0,0,28,99.25,8886,9002,14486,14644
2024-01-20 22:40:46.339696,7,0.0,0,14,99.87,9077,9039,14869,14755
2024-01-20 22:40:47.347843,7,0.0,0,7,99.87,8981,9010,14677,14715
2024-01-20 22:40:48.319518,8,0.0,0,3,51.12,3165,6087,8639,11675
2024-01-20 22:40:49.319500,8,0.0,0,1,2.37,1152,3619,6631,9151
2024-01-20 22:40:50.319482,8,0.0,0,0,3.0,960,2289,6439,7793
2024-01-20 22:40:51.320189,8,0.0,0,0,2.87,863,1576,6340,7066
2024-01-20 22:40:52.319226,8,0.0,0,0,2.75,863,1219,6340,6702
2024-01-20 22:40:53.322328,8,0.0,0,0,2.75,863,1041,6340,6520
2024-01-20 22:40:54.320713,8,0.0,0,0,3.0,960,1000,6439,6478
2024-01-20 22:40:55.334234,8,0.0,0,0,4.62,1248,1124,6725,6601
2024-01-20 22:40:56.331358,8,0.0,287,143,13.87,2014,1569,8070,7334
2024-01-20 22:40:57.331456,9,4.2,287,215,15.37,2110,1839,8297,7814
2024-01-20 22:40:58.335313,9,10.19,287,250,15.62,2206,2022,8398,8105
2024-01-20 22:40:59.339366,9,27.5,287,269,14.87,2110,2066,8302,8203
2024-01-20 22:41:00.338203,10,0.0,287,278,15.12,2110,2088,8208,8205
2024-01-20 22:41:01.338201,10,0.0,287,282,14.0,2014,2051,8112,8158
2024-01-20 22:41:02.338300,11,15.4,287,284,14.87,2398,2224,8494,8324
2024-01-20 22:41:03.340380,11,4.8,287,285,14.25,2110,2167,8206,8264
2024-01-20 22:41:04.342168,12,25.3,383,334,15.0,2302,2234,8630,8446
2024-01-20 22:41:05.342837,12,99.7,765,549,9.5,1436,1835,8238,8340
2024-01-20 22:41:06.346329,12,98.6,6497,3522,11.75,2006,1920,15586,11962
2024-01-20 22:41:07.346439,12,0.2,7256,5390,13.5,2006,1963,16442,14201
2024-01-20 22:41:08.346417,12,25.0,7448,6419,12.87,1911,1937,16672,15436
2024-01-20 22:41:09.346773,12,98.4,7256,6838,12.5,2006,1971,16577,16005
2024-01-20 22:41:10.346491,12,0.0,7734,7286,12.37,1911,1941,16960,16481
2024-01-20 22:41:11.348889,12,99.4,7166,7226,12.62,2006,1973,16487,16483
2024-01-20 22:41:12.349605,12,0.0,7352,7289,13.25,2006,1989,16577,16529
2024-01-20 22:41:13.348837,12,54.7,7356,7323,12.87,1911,1950,16487,16507
2024-01-20 22:41:14.348824,12,60.6,7356,7340,12.75,2006,1978,16582,16543
2024-01-20 22:41:15.350654,12,20.39,7639,7489,12.62,1911,1944,16864,16702
2024-01-20 22:41:16.352085,12,98.9,7166,7327,12.25,2006,1975,16447,16573
2024-01-20 22:41:17.352472,12,0.0,7830,7578,12.5,1911,1943,17055,16812
2024-01-20 22:41:18.353359,12,58.9,7453,7515,12.75,2006,1974,16677,16742
2024-01-20 22:41:19.352157,12,39.7,7543,7529,12.87,1911,1942,16768,16754
2024-01-20 22:41:20.352298,12,87.6,7352,7440,12.75,2006,1974,16576,16663
2024-01-20 22:41:21.354134,12,30.7,7543,7491,12.37,1911,1942,16768,16714
2024-01-20 22:41:22.354373,12,98.5,7256,7373,12.62,2006,1974,16481,16596
2024-01-20 22:41:23.355365,12,1.5,7734,7554,12.12,1911,1942,16959,16776
2024-01-20 22:41:24.354714,12,0.0,5453,6503,12.75,2106,2024,14418,15594
2024-01-20 22:41:25.350096,12,0.0,1439,3971,9.12,1343,1682,8727,12160
2024-01-20 22:41:26.353359,12,0.0,960,2465,2.87,1152,1417,7828,9992
2024-01-20 22:41:27.353504,12,0.0,288,1376,3.5,960,1188,6806,8398
2024-01-20 22:41:28.352356,12,0.0,0,688,3.25,960,1074,6478,7437
2024-01-20 22:41:29.352450,12,0.0,0,344,2.87,960,1017,6437,6937
2024-01-20 22:41:30.353409,12,0.0,0,172,2.87,960,988,6476,6705
2024-01-20 22:41:31.353497,12,0.0,0,86,2.75,960,974,6476,6590
2024-01-20 22:41:32.355043,12,0.0,0,43,3.5,960,967,6439,6513
