time,server_round,loss,accuracy
2024-01-20 23:11:56,1,2.3029841014317105,0.12725090036014405
2024-01-20 23:12:32,2,1.8294837985719954,0.3505402160864346
2024-01-20 23:13:07,3,1.220338157245091,0.5522208883553421
2024-01-20 23:13:42,4,0.9957664268357413,0.6374549819927972
2024-01-20 23:14:18,5,0.9319602421351841,0.6842737094837935
2024-01-20 23:14:53,6,0.8894963434764317,0.7010804321728692
2024-01-20 23:15:28,7,0.8810258422579084,0.7022809123649459
2024-01-20 23:16:04,8,0.9923721551895142,0.7154861944777912
2024-01-20 23:16:41,9,0.9452103206089565,0.7346938775510204
2024-01-20 23:17:17,10,0.9523412925856454,0.7430972388955582
2024-01-20 23:17:51,11,1.0403786046164376,0.7382953181272509
2024-01-20 23:18:28,12,1.0968902281352453,0.7454981992797118
2024-01-20 23:19:02,13,1.043454110622406,0.7478991596638656
2024-01-20 23:19:38,14,1.0112032720020838,0.7490996398559424
2024-01-20 23:20:14,15,1.0148905515670776,0.7466986794717887
2024-01-20 23:20:49,16,1.0677954639707292,0.7442977190876351
2024-01-20 23:21:24,17,1.0259880380971091,0.7551020408163265
2024-01-20 23:21:59,18,1.0601070012365068,0.7527010804321729
2024-01-20 23:22:33,19,1.1712863189833504,0.7611044417767107
2024-01-20 23:23:09,20,1.1379030857767378,0.7430972388955582
2024-01-20 23:23:44,21,1.3431607484817505,0.7563025210084033
2024-01-20 23:24:19,22,1.2194224170276098,0.7575030012004802
2024-01-20 23:24:54,23,1.3040494748524256,0.7599039615846338
2024-01-20 23:25:31,24,1.463886754853385,0.7527010804321729
2024-01-20 23:26:06,25,1.4541719555854797,0.7683073229291717
2024-01-20 23:26:40,26,1.4806538820266724,0.7563025210084033
2024-01-20 23:27:15,27,1.5431230238505773,0.7683073229291717
2024-01-20 23:27:52,28,1.6062344482966833,0.7611044417767107
2024-01-20 23:28:27,29,1.4848561457225256,0.7671068427370948
2024-01-20 23:29:03,30,1.5689045190811157,0.7539015606242497
