time,server_round,loss,accuracy
2024-01-20 22:41:33,1,2.303412778036935,0.07923169267707082
2024-01-20 22:42:13,2,2.30492969921657,0.09483793517406963
2024-01-20 22:42:43,3,2.3072114331381663,0.12244897959183673
2024-01-20 22:43:12,4,2.01373028755188,0.24369747899159663
2024-01-20 22:43:44,5,1.6933717897960119,0.3577430972388956
2024-01-20 22:44:15,6,1.6251567602157593,0.37815126050420167
2024-01-20 22:44:44,7,1.549945592880249,0.4261704681872749
2024-01-20 22:45:13,8,1.5094738517488753,0.453781512605042
2024-01-20 22:45:42,9,1.470786350114005,0.47058823529411764
2024-01-20 22:46:13,10,1.467128872871399,0.48139255702280914
2024-01-20 22:46:42,11,1.4373130117143904,0.4885954381752701
2024-01-20 22:47:11,12,1.4391954115458898,0.48739495798319327
2024-01-20 22:47:40,13,1.4072323867252894,0.5102040816326531
2024-01-20 22:48:09,14,1.4402430057525635,0.5018007202881153
2024-01-20 22:48:37,15,1.4550298622676305,0.503001200480192
2024-01-20 22:49:08,16,1.455812999180385,0.5138055222088835
2024-01-20 22:49:36,17,1.4769243512834822,0.5054021608643458
2024-01-20 22:50:06,18,1.4294356788907732,0.5078031212484994
2024-01-20 22:50:35,19,1.4648043257849557,0.5114045618247299
2024-01-20 22:51:04,20,1.470695972442627,0.5210084033613446
